city,crime_name,2010,2011,2012,2013,2014,avg,Latitude,Longitude
Amritsar,Causing death by negligence,6.9,5.6,6.9,6.6,5.2,6.2,31.63,74.87
,,,,,,,,,
Amritsar,Causing injuries under rash driving or road rage,,,,,6.4,6.4,31.63,74.87
,,,,,,,,,
Amritsar,Cheating,27.2,22,22.5,21.5,25.9,23.8,31.63,74.87
,,,,,,,,,
Amritsar,Communal riots,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Counterfeit currency & bank notes total,,,,,0.2,0.2,31.63,74.87
,,,,,,,,,
Amritsar,Counterfeiting,1.4,0.3,0.1,0.2,0.2,0.4,31.63,74.87
,,,,,,,,,
Amritsar,Counterfeiting currency - notes or bank notes,,,,,0.2,0.2,31.63,74.87
,,,,,,,,,
Amritsar,Counterfeiting government stamp,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Criminal breach of trust,1.6,1.4,1.1,1.4,2,1.5,31.63,74.87
,,,,,,,,,
Amritsar,Criminal trespass or burglary,,,,,10.3,10.3,31.63,74.87
,,,,,,,,,
Amritsar,Cruelty by husband or his relatives,15.7,18.2,19,18.2,27.1,19.6,31.63,74.87
,,,,,,,,,
Amritsar,Culpable homicide not amounting to murder,0.7,0,0.2,0.3,0.2,0.3,31.63,74.87
,,,,,,,,,
Amritsar,Custodial rape,0,0,0,0,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Dacoity,0.3,0,0.2,0.2,0.1,0.2,31.63,74.87
,,,,,,,,,
Amritsar,Dacoity with murder,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Deaths due to other causes,,,,,0.2,0.2,31.63,74.87
,,,,,,,,,
Amritsar,Deaths due to rash or negligent driving,,,,,5.1,5.1,31.63,74.87
,,,,,,,,,
Amritsar,Disclosure of identity of victims,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Dowry deaths,1.8,0.7,0.9,0.7,0.5,0.9,31.63,74.87
,,,,,,,,,
Amritsar,Extortion,,,,,0.3,0.3,31.63,74.87
,,,,,,,,,
Amritsar,Forgery,,,,,0.2,0.2,31.63,74.87
,,,,,,,,,
Amritsar,Gang rape,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Gang rape other than custodial,,,,,0.4,0.4,31.63,74.87
,,,,,,,,,
Amritsar,Grievous hurt,,,,,12,12,31.63,74.87
,,,,,,,,,
Amritsar,House trespass & house breaking,,,,,0.4,0.4,31.63,74.87
,,,,,,,,,
Amritsar,Human trafficking,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Hurt,15,13,11.3,13.3,12.1,12.9,31.63,74.87
,,,,,,,,,
Amritsar,Importation of girls from foreign country,0,0,0,0,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Imputation or assertions prejudicial to national integration,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Industrial riots,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Insult to modesty of women at office premises,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Insult to modesty of women at other places,,,,,0.4,0.4,31.63,74.87
,,,,,,,,,
Amritsar,Insult to modesty of women in other places related to work,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Insult to modesty of women in public transport system,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Insult to the modesty of women,0.7,0.2,0,0.7,0.4,0.4,31.63,74.87
,,,,,,,,,
Amritsar,Kidnapping,,,,,0.3,0.3,31.63,74.87
,,,,,,,,,
Amritsar,Kidnapping & abduction,5,3.6,4.4,5.2,6.6,5,31.63,74.87
,,,,,,,,,
Amritsar,Kidnapping & abduction in order to murder,,,,,0.3,0.3,31.63,74.87
,,,,,,,,,
Amritsar,Kidnapping & abduction of others,0.8,0.8,,0.8,0,0.8,31.63,74.87
,,,,,,,,,
Amritsar,Kidnapping & abduction of women and girls,7.8,6.1,8.1,9.6,0,7.9,31.63,74.87
,,,,,,,,,
Amritsar,Kidnapping & abduction of women to compel her for marriage,,,,,8.5,8.5,31.63,74.87
,,,,,,,,,
Amritsar,Kidnapping for ransom,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Kidnapping of others,,,0.6,,0,0.6,31.63,74.87
,,,,,,,,,
Amritsar,Making or possessing materials for forged currency or bank notes,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Making or using documents resembling currency notes or bank notes,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Making preparation and assembly for committing dacoity,,,,,1,1,31.63,74.87
,,,,,,,,,
Amritsar,Murder,5.2,2.7,3.5,1.5,2.4,3.1,31.63,74.87
,,,,,,,,,
Amritsar,Offences against state,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Offences promoting enmity between different groups,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Offences related to counterfeit coin,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Other IPC crimes,60.8,41,43.9,36.8,39.4,44.4,31.63,74.87
,,,,,,,,,
Amritsar,Other cases of assault on women to outrage her modesty,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Other caste conflict riots,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Other kidnapping & abduction,,,,,2.1,2.1,31.63,74.87
,,,,,,,,,
Amritsar,Other rape,4.3,3.6,4.9,5.2,0,3.6,31.63,74.87
,,,,,,,,,
Amritsar,Other rape other than custodial,,,,,5.8,5.8,31.63,74.87
,,,,,,,,,
Amritsar,Other theft,15.1,20.9,22.6,13.5,19.5,18.3,31.63,74.87
,,,,,,,,,
Amritsar,Political riots,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Possession of forged or counterfeiting currency or bank notes,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Preparation & assembly for dacoity,1.8,1.4,1.2,0.4,0,1.2,31.63,74.87
,,,,,,,,,
Amritsar,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Rape,4.3,3.6,4.9,5.2,6.1,4.8,31.63,74.87
,,,,,,,,,
Amritsar,Rape other than custodial,,,,,6.1,6.1,31.63,74.87
,,,,,,,,,
Amritsar,Riots,0,0,0,0,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Riots others,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Robbery,0.9,1,2.1,0.5,1.1,1.1,31.63,74.87
,,,,,,,,,
Amritsar,SCs-STs vs Non-SCs-STs riots,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Sectarian riots,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Sedition,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Sexual harassment,,,,,8.1,8.1,31.63,74.87
,,,,,,,,,
Amritsar,Sexual harassment and molestation of women,2.5,1.4,2.5,10.3,8.5,5,31.63,74.87
,,,,,,,,,
Amritsar,Stalking,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Student riots,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Theft,25.4,32.9,35.1,21.9,27.4,28.5,31.63,74.87
,,,,,,,,,
Amritsar,Total cognizable crimes under IPC,181.3,152.6,165.9,139.5,168.8,161.6,31.63,74.87
,,,,,,,,,
Amritsar,Unlawful assembly,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Unnatural offences,,,,,0.3,0.3,31.63,74.87
,,,,,,,,,
Amritsar,Use of criminal force with intent to disrobe women,,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0,0,31.63,74.87
,,,,,,,,,
Amritsar,Voyeurism,,,,,0,0,31.63,74.87
,,,,,,,,,
Asansol,Acid attack,,,,,0.2,0.2,23.69,86.98
,,,,,,,,,
Asansol,Agrarian riots,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Arson,0.3,0,0.1,0.2,0.8,0.3,23.69,86.98
,,,,,,,,,
Asansol,Assault on women with intent to outrage her modesty,2.2,5,5.2,12.3,26.6,10.3,23.69,86.98
,,,,,,,,,
Asansol,Attempt to acid attack,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Attempt to commit culpable homicide not amounting to murder,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Attempt to commit murder,0.7,0.2,2,3.9,13.2,4,23.69,86.98
,,,,,,,,,
Asansol,Attempt to commit rape,,,,,3.4,3.4,23.69,86.98
,,,,,,,,,
Asansol,Auto theft,16,22.1,20.4,19.9,22.4,20.2,23.69,86.98
,,,,,,,,,
Asansol,Burglary,0.5,0.7,1.7,1.8,0.8,1.1,23.69,86.98
,,,,,,,,,
Asansol,Caste conflict riots,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Causing death by negligence,10,13.6,15.7,16.2,17,14.5,23.69,86.98
,,,,,,,,,
Asansol,Causing injuries under rash driving or road rage,,,,,17.9,17.9,23.69,86.98
,,,,,,,,,
Asansol,Cheating,4.3,6.1,1.2,11.1,10.9,6.7,23.69,86.98
,,,,,,,,,
Asansol,Communal riots,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Counterfeit currency & bank notes total,,,,,0.2,0.2,23.69,86.98
,,,,,,,,,
Asansol,Counterfeiting,0.1,0,0.2,0.3,0.2,0.2,23.69,86.98
,,,,,,,,,
Asansol,Counterfeiting currency - notes or bank notes,,,,,0.2,0.2,23.69,86.98
,,,,,,,,,
Asansol,Counterfeiting government stamp,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Criminal breach of trust,0.5,0.8,1.6,7.9,7.9,3.7,23.69,86.98
,,,,,,,,,
Asansol,Criminal trespass or burglary,,,,,0.8,0.8,23.69,86.98
,,,,,,,,,
Asansol,Cruelty by husband or his relatives,52.1,77.5,40.3,78.5,82.4,66.2,23.69,86.98
,,,,,,,,,
Asansol,Culpable homicide not amounting to murder,1.3,0.9,0.7,0.6,0.8,0.9,23.69,86.98
,,,,,,,,,
Asansol,Custodial rape,0,0,0,0,0,0,23.69,86.98
,,,,,,,,,
Asansol,Dacoity,0.4,0.6,1.2,1,0.4,0.7,23.69,86.98
,,,,,,,,,
Asansol,Dacoity with murder,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Deaths due to other causes,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Deaths due to rash or negligent driving,,,,,17,17,23.69,86.98
,,,,,,,,,
Asansol,Disclosure of identity of victims,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Dowry deaths,3.2,1.7,2.5,2.5,4.7,2.9,23.69,86.98
,,,,,,,,,
Asansol,Extortion,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Forgery,,,,,5.5,5.5,23.69,86.98
,,,,,,,,,
Asansol,Gang rape,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Gang rape other than custodial,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Grievous hurt,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,House trespass & house breaking,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Human trafficking,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Hurt,6.3,13.9,7.5,13.5,0.2,8.3,23.69,86.98
,,,,,,,,,
Asansol,Importation of girls from foreign country,0,0,0,0,0,0,23.69,86.98
,,,,,,,,,
Asansol,Imputation or assertions prejudicial to national integration,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Industrial riots,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Insult to modesty of women at office premises,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Insult to modesty of women at other places,,,,,0.2,0.2,23.69,86.98
,,,,,,,,,
Asansol,Insult to modesty of women in other places related to work,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Insult to modesty of women in public transport system,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Insult to the modesty of women,0,1.2,0.7,0.2,0.2,0.5,23.69,86.98
,,,,,,,,,
Asansol,Kidnapping,,,,,1.9,1.9,23.69,86.98
,,,,,,,,,
Asansol,Kidnapping & abduction,1.9,5.1,6.2,10.1,8.4,6.3,23.69,86.98
,,,,,,,,,
Asansol,Kidnapping & abduction in order to murder,,,,,0.2,0.2,23.69,86.98
,,,,,,,,,
Asansol,Kidnapping & abduction of others,0.7,1.1,,3.1,0,1.6,23.69,86.98
,,,,,,,,,
Asansol,Kidnapping & abduction of women and girls,2.2,8.4,8.2,14.6,0,8.3,23.69,86.98
,,,,,,,,,
Asansol,Kidnapping & abduction of women to compel her for marriage,,,,,3.9,3.9,23.69,86.98
,,,,,,,,,
Asansol,Kidnapping for ransom,,,,,0.2,0.2,23.69,86.98
,,,,,,,,,
Asansol,Kidnapping of others,,,2.3,,0,2.3,23.69,86.98
,,,,,,,,,
Asansol,Making or possessing materials for forged currency or bank notes,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Making or using documents resembling currency notes or bank notes,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Making preparation and assembly for committing dacoity,,,,,2.4,2.4,23.69,86.98
,,,,,,,,,
Asansol,Murder,3.1,4.7,4.8,4.5,3.9,4.2,23.69,86.98
,,,,,,,,,
Asansol,Offences against state,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Offences promoting enmity between different groups,,,,,0.1,0.1,23.69,86.98
,,,,,,,,,
Asansol,Offences related to counterfeit coin,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Other IPC crimes,66,114.8,141.5,179.6,153.3,131,23.69,86.98
,,,,,,,,,
Asansol,Other cases of assault on women to outrage her modesty,,,,,13.1,13.1,23.69,86.98
,,,,,,,,,
Asansol,Other caste conflict riots,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Other kidnapping & abduction,,,,,4.1,4.1,23.69,86.98
,,,,,,,,,
Asansol,Other rape,3,5.2,6,5.2,0.1,3.9,23.69,86.98
,,,,,,,,,
Asansol,Other rape other than custodial,,,,,2.7,2.7,23.69,86.98
,,,,,,,,,
Asansol,Other theft,13.6,29.4,55.8,39.1,26.5,32.9,23.69,86.98
,,,,,,,,,
Asansol,Political riots,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Possession of forged or counterfeiting currency or bank notes,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Preparation & assembly for dacoity,5.9,5.7,3.5,3.9,0,4.8,23.69,86.98
,,,,,,,,,
Asansol,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0.1,0.1,23.69,86.98
,,,,,,,,,
Asansol,Rape,3,5.2,6,5.2,2.7,4.4,23.69,86.98
,,,,,,,,,
Asansol,Rape other than custodial,,,,,2.7,2.7,23.69,86.98
,,,,,,,,,
Asansol,Riots,4.5,8,17.1,21.1,14.6,13.1,23.69,86.98
,,,,,,,,,
Asansol,Riots others,,,,,14.6,14.6,23.69,86.98
,,,,,,,,,
Asansol,Robbery,0.5,1.9,6,3.1,1,2.5,23.69,86.98
,,,,,,,,,
Asansol,SCs-STs vs Non-SCs-STs riots,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Sectarian riots,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Sedition,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Sexual harassment,,,,,5.2,5.2,23.69,86.98
,,,,,,,,,
Asansol,Sexual harassment and molestation of women,2.2,6.2,5.9,12.4,26.7,10.7,23.69,86.98
,,,,,,,,,
Asansol,Stalking,,,,,1.3,1.3,23.69,86.98
,,,,,,,,,
Asansol,Student riots,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Theft,29.6,51.6,76.2,59,48.8,53,23.69,86.98
,,,,,,,,,
Asansol,Total cognizable crimes under IPC,168.7,272,313.5,385,365.2,300.9,23.69,86.98
,,,,,,,,,
Asansol,Unlawful assembly,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Unnatural offences,,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Use of criminal force with intent to disrobe women,,,,,6.4,6.4,23.69,86.98
,,,,,,,,,
Asansol,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0,0,23.69,86.98
,,,,,,,,,
Asansol,Voyeurism,,,,,0.5,0.5,23.69,86.98
,,,,,,,,,
Aurangabad,Acid attack,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Agrarian riots,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Arson,,2.2,2,2.4,2.9,2.4,19.87,75.33
,,,,,,,,,
Aurangabad,Assault on women with intent to outrage her modesty,,11.4,13.9,30.4,39.9,23.9,19.87,75.33
,,,,,,,,,
Aurangabad,Attempt to acid attack,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Attempt to commit culpable homicide not amounting to murder,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Attempt to commit murder,,9.9,4.6,4.2,4.5,5.8,19.87,75.33
,,,,,,,,,
Aurangabad,Attempt to commit rape,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Auto theft,,36.1,35.2,52.1,59.4,45.7,19.87,75.33
,,,,,,,,,
Aurangabad,Burglary,,32,24.6,24.8,22.5,26,19.87,75.33
,,,,,,,,,
Aurangabad,Caste conflict riots,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Causing death by negligence,,14.1,15.6,13.2,15.4,14.6,19.87,75.33
,,,,,,,,,
Aurangabad,Causing injuries under rash driving or road rage,,,,,64.8,64.8,19.87,75.33
,,,,,,,,,
Aurangabad,Cheating,,16.3,20.6,20,16.6,18.4,19.87,75.33
,,,,,,,,,
Aurangabad,Communal riots,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Counterfeit currency & bank notes total,,,,,0.2,0.2,19.87,75.33
,,,,,,,,,
Aurangabad,Counterfeiting,,0.4,0.2,0.3,0.2,0.3,19.87,75.33
,,,,,,,,,
Aurangabad,Counterfeiting currency - notes or bank notes,,,,,0.2,0.2,19.87,75.33
,,,,,,,,,
Aurangabad,Counterfeiting government stamp,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Criminal breach of trust,,1.8,1.6,1.6,1.3,1.6,19.87,75.33
,,,,,,,,,
Aurangabad,Criminal trespass or burglary,,,,,17.7,17.7,19.87,75.33
,,,,,,,,,
Aurangabad,Cruelty by husband or his relatives,,21.4,21.1,26.5,28.8,24.4,19.87,75.33
,,,,,,,,,
Aurangabad,Culpable homicide not amounting to murder,,0.1,0.4,0,0,0.1,19.87,75.33
,,,,,,,,,
Aurangabad,Custodial rape,,0,0,0,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Dacoity,,1.9,2.1,1.8,2.1,2,19.87,75.33
,,,,,,,,,
Aurangabad,Dacoity with murder,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Deaths due to other causes,,,,,0.4,0.4,19.87,75.33
,,,,,,,,,
Aurangabad,Deaths due to rash or negligent driving,,,,,15,15,19.87,75.33
,,,,,,,,,
Aurangabad,Disclosure of identity of victims,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Dowry deaths,,1.2,0.7,0.9,0.4,0.8,19.87,75.33
,,,,,,,,,
Aurangabad,Extortion,,,,,1.1,1.1,19.87,75.33
,,,,,,,,,
Aurangabad,Forgery,,,,,0.3,0.3,19.87,75.33
,,,,,,,,,
Aurangabad,Gang rape,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Gang rape other than custodial,,,,,0.4,0.4,19.87,75.33
,,,,,,,,,
Aurangabad,Grievous hurt,,,,,6,6,19.87,75.33
,,,,,,,,,
Aurangabad,House trespass & house breaking,,,,,4.8,4.8,19.87,75.33
,,,,,,,,,
Aurangabad,Human trafficking,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Hurt,,39.5,38.7,42.1,6,31.6,19.87,75.33
,,,,,,,,,
Aurangabad,Importation of girls from foreign country,,0,0,0,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Imputation or assertions prejudicial to national integration,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Industrial riots,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Insult to modesty of women at office premises,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Insult to modesty of women at other places,,,,,0.9,0.9,19.87,75.33
,,,,,,,,,
Aurangabad,Insult to modesty of women in other places related to work,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Insult to modesty of women in public transport system,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Insult to the modesty of women,,5.1,4.9,6.7,0.9,4.4,19.87,75.33
,,,,,,,,,
Aurangabad,Kidnapping,,,,,2.7,2.7,19.87,75.33
,,,,,,,,,
Aurangabad,Kidnapping & abduction,,2.9,2.1,4.1,5.3,3.6,19.87,75.33
,,,,,,,,,
Aurangabad,Kidnapping & abduction in order to murder,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Kidnapping & abduction of others,,0.9,,1.2,0,1.1,19.87,75.33
,,,,,,,,,
Aurangabad,Kidnapping & abduction of women and girls,,4.2,3.2,6.2,0,4.5,19.87,75.33
,,,,,,,,,
Aurangabad,Kidnapping & abduction of women to compel her for marriage,,,,,2.8,2.8,19.87,75.33
,,,,,,,,,
Aurangabad,Kidnapping for ransom,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Kidnapping of others,,,0.6,,0,0.6,19.87,75.33
,,,,,,,,,
Aurangabad,Making or possessing materials for forged currency or bank notes,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Making or using documents resembling currency notes or bank notes,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Making preparation and assembly for committing dacoity,,,,,1.3,1.3,19.87,75.33
,,,,,,,,,
Aurangabad,Murder,,3.4,3.9,2.7,2.9,3.2,19.87,75.33
,,,,,,,,,
Aurangabad,Offences against state,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Offences promoting enmity between different groups,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Offences related to counterfeit coin,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Other IPC crimes,,75.4,71.2,60.2,71.6,69.6,19.87,75.33
,,,,,,,,,
Aurangabad,Other cases of assault on women to outrage her modesty,,,,,5.8,5.8,19.87,75.33
,,,,,,,,,
Aurangabad,Other caste conflict riots,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Other kidnapping & abduction,,,,,1.3,1.3,19.87,75.33
,,,,,,,,,
Aurangabad,Other rape,,2.8,4,3.9,0.7,2.9,19.87,75.33
,,,,,,,,,
Aurangabad,Other rape other than custodial,,,,,4.4,4.4,19.87,75.33
,,,,,,,,,
Aurangabad,Other theft,,35.6,33.9,47.5,60,44.2,19.87,75.33
,,,,,,,,,
Aurangabad,Political riots,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Possession of forged or counterfeiting currency or bank notes,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Preparation & assembly for dacoity,,0.4,0.7,0.3,0,0.5,19.87,75.33
,,,,,,,,,
Aurangabad,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Rape,,2.8,4,3.9,4.7,3.9,19.87,75.33
,,,,,,,,,
Aurangabad,Rape other than custodial,,,,,4.7,4.7,19.87,75.33
,,,,,,,,,
Aurangabad,Riots,,13,14.1,15.2,11.3,13.4,19.87,75.33
,,,,,,,,,
Aurangabad,Riots others,,,,,11.3,11.3,19.87,75.33
,,,,,,,,,
Aurangabad,Robbery,,12.8,15,14,17.2,14.8,19.87,75.33
,,,,,,,,,
Aurangabad,SCs-STs vs Non-SCs-STs riots,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Sectarian riots,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Sedition,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Sexual harassment,,,,,19.3,19.3,19.87,75.33
,,,,,,,,,
Aurangabad,Sexual harassment and molestation of women,,16.5,18.8,37.1,40.8,28.3,19.87,75.33
,,,,,,,,,
Aurangabad,Stalking,,,,,11.4,11.4,19.87,75.33
,,,,,,,,,
Aurangabad,Student riots,,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Theft,,71.7,69.1,99.6,119.3,89.9,19.87,75.33
,,,,,,,,,
Aurangabad,Total cognizable crimes under IPC,,318,307.7,339.2,405.5,342.6,19.87,75.33
,,,,,,,,,
Aurangabad,Unlawful assembly,,,,,3,3,19.87,75.33
,,,,,,,,,
Aurangabad,Unnatural offences,,,,,0.2,0.2,19.87,75.33
,,,,,,,,,
Aurangabad,Use of criminal force with intent to disrobe women,,,,,3,3,19.87,75.33
,,,,,,,,,
Aurangabad,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0,0,19.87,75.33
,,,,,,,,,
Aurangabad,Voyeurism,,,,,0.4,0.4,19.87,75.33
,,,,,,,,,
Bengaluru,Acid attack,,,,,0,0,12.98,77.59
,,,,,,,,,
Bengaluru,Agrarian riots,,,,,0,0,12.98,77.59
,,,,,,,,,
Bengaluru,Arson,0.1,0,0,0.2,1.2,0.3,12.98,77.59
,,,,,,,,,
Bengaluru,Assault on women with intent to outrage her modesty,7.6,6.2,7.9,9.3,16.8,9.6,12.98,77.59
,,,,,,,,,
Bengaluru,Attempt to acid attack,,,,,0,0,12.98,77.59
,,,,,,,,,
Bengaluru,Attempt to commit culpable homicide not amounting to murder,,,,,0,0,12.98,77.59
,,,,,,,,,
Bengaluru,Attempt to commit murder,7.8,5.4,5.3,5.2,5.8,5.9,12.98,77.59
,,,,,,,,,
Bengaluru,Attempt to commit rape,,,,,0.1,0.1,12.98,77.59
,,,,,,,,,
Bengaluru,Auto theft,112.7,70.3,59.9,63,59.7,73.1,12.98,77.59
,,,,,,,,,
Bengaluru,Burglary,23.5,15.4,14.6,16.5,18.1,17.6,12.98,77.59
,,,,,,,,,
Bengaluru,Caste conflict riots,,,,,0.1,0.1,12.98,77.59
,,,,,,,,,
Bengaluru,Causing death by negligence,1.8,1.3,2,1.9,10.4,3.5,12.98,77.59
,,,,,,,,,
Bengaluru,Causing injuries under rash driving or road rage,,,,,50.8,50.8,12.98,77.59
,,,,,,,,,
Bengaluru,Cheating,54,37.1,36.4,35.1,35.8,39.7,12.98,77.59
,,,,,,,,,
Bengaluru,Communal riots,,,,,0,0,12.98,77.59
,,,,,,,,,
Bengaluru,Counterfeit currency & bank notes total,,,,,0.3,0.3,12.98,77.59
,,,,,,,,,
Bengaluru,Counterfeiting,1.3,0.7,0.5,0.4,0.3,0.6,12.98,77.59
,,,,,,,,,
Bengaluru,Counterfeiting currency - notes or bank notes,,,,,0.2,0.2,12.98,77.59
,,,,,,,,,
Bengaluru,Counterfeiting government stamp,,,,,0,0,12.98,77.59
,,,,,,,,,
Bengaluru,Criminal breach of trust,2.4,1.8,1.7,1.6,1.3,1.8,12.98,77.59
,,,,,,,,,
Bengaluru,Criminal trespass or burglary,,,,,13.1,13.1,12.98,77.59
,,,,,,,,,
Bengaluru,Cruelty by husband or his relatives,9.8,11.3,12.9,11.9,12.1,11.6,12.98,77.59
,,,,,,,,,
Bengaluru,Culpable homicide not amounting to murder,0.1,0,0.1,0.3,0.2,0.1,12.98,77.59
,,,,,,,,,
Bengaluru,Custodial rape,0,0,0,0,0,0,12.98,77.59
,,,,,,,,,
Bengaluru,Dacoity,1.2,0.5,0.4,0.5,0.6,0.6,12.98,77.59
,,,,,,,,,
Bengaluru,Dacoity with murder,,,,,0,0,12.98,77.59
,,,,,,,,,
