,Year,Month,Day,Hour,Minute,Temperature(2m)[ÅãC],Mean Sea Level Pressure[hpa],Radiation[W/m2],Wind Speed(10m)[m/s],Wind Direction(10m),Wind Speed(80m)[m/s],Wind Direction(80m),Time,ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh],V_COE[power law],Éœ(air dencity),Wind Speed(30.5)[m/s],Pwt[kW],Pwt_STP[kW]
94,2019,4,18,22,0,15.24,1015.1,0.0,2.06,194.04,3.42,200.56,2019-04-18 22:00:00,22,150,108,10.510978063812619,-0.8503665039260495,2.5874777518963756,148.25155476766068,-0.610999199596611,2.2281185072188436,127.66178671862899,1.3541722727025667,0.827398174737192,1.0222454296272754,0.0,0.0,0.0,0.0,0.0,1.3917636954147758,0.0,0.0,0.0,288.39,288.39,15.240000000000009,0.0,0.24378399590089317,1.2264412073613538,2.7035335936780913,0.026750129454834855,0.02671869502222115
95,2019,4,18,23,0,14.79,1014.8,0.0,2.3,180.0,4.04,188.53,2019-04-18 23:00:00,23,165,108,10.510978063812619,-0.9485887724172997,2.819543316796859,161.54793220677766,-0.6930494684203745,2.336506969028811,133.87198812825503,1.3541722727025667,0.9385083737461244,1.1540630507017575,0.0,0.0,0.0,0.0,0.0,1.368717264265941,0.0,0.0,0.0,287.94,287.94,14.79000000000002,0.0,0.27090714393580656,1.2279948953747866,3.1112013766267075,0.08032932378522441,0.08013341261232766
96,2019,4,19,0,0,14.1,1014.7,0.0,2.1,182.73,3.79,198.43,2019-04-19 00:00:00,0,-180,109,10.870253852671851,-0.9808898288453073,2.9457797342436107,168.78074614732816,-0.7166762896380514,2.369821081085482,135.78074614732816,1.3534297176577474,0.9699709883368302,1.095196032037654,0.0,0.0,0.0,0.0,0.0,1.3686651044932625,0.0,0.0,0.0,287.25,287.25,14.100000000000023,0.0,0.2839361735016564,1.2308233488899605,2.882235997347136,0.050236731079909315,0.04999904789618253
97,2019,4,19,1,0,13.37,1015.0,0.0,2.0,182.86,3.19,212.2,2019-04-19 01:00:00,1,-165,109,10.870253852671851,-0.9474276772376581,2.8158948385660745,161.33888980250833,-0.6887235801659248,2.3305233832842798,133.52915391873873,1.3534297176577474,0.9321389606482007,1.020393341603744,0.0,0.0,0.0,0.0,0.0,1.3756283428097629,0.0,0.0,0.0,286.52,286.52,13.370000000000005,0.0,0.22451880799671492,1.2343240841315297,2.5690018576589817,0.009068815578037594,0.009000309745161097
98,2019,4,19,2,0,12.86,1015.1,0.0,2.0,182.86,3.42,217.87,2019-04-19 02:00:00,2,-150,109,10.870253852671851,-0.8493216127479523,2.585495162093954,148.13796073947623,-0.6067703827060338,2.2227875465493776,127.35634517151836,1.3534297176577474,0.8212210677489108,0.8758856404717099,0.0,0.0,0.0,0.0,0.0,1.399741379861365,0.0,0.0,0.0,286.01,286.01,12.860000000000014,0.0,0.25799877503705776,1.2366468997270754,2.666728245833334,0.021912855166666766,0.02170647707530017
99,2019,4,19,3,0,12.52,1015.1,0.0,1.9,180.0,3.48,219.17,2019-04-19 03:00:00,3,-135,109,10.870253852671851,-0.6932574015432256,2.3367954484850566,133.88851678357412,-0.4764016722312074,2.067353879586746,118.45065206031754,1.3534297176577474,0.6447761807395618,0.6715208896634266,0.0,0.0,0.0,0.0,0.0,1.4551951471882612,0.0,0.0,0.0,285.66999999999996,285.66999999999996,12.519999999999982,0.0,0.2910292958392602,1.2381187376726321,2.628445897547374,0.016881460820511996,0.016702589885684363
100,2019,4,19,4,0,12.16,1015.3,0.0,1.9,176.99,3.76,219.61,2019-04-19 04:00:00,4,-120,109,10.870253852671851,-0.48987056170877685,2.0827376002526563,119.33207432768239,-0.30650186091582465,1.882312156482571,107.84854229261991,1.3534297176577474,0.41482872708087876,0.4212262092177619,0.0,0.0,0.0,0.0,0.0,1.5982629281435625,0.0,0.0,0.0,285.31,285.31,12.160000000000025,0.0,0.3282444144488965,1.2399252259019684,2.739821807737752,0.03151943758839024,0.031140031865785064
101,2019,4,19,5,0,11.99,1015.4,0.0,2.1,180.0,4.74,222.44,2019-04-19 05:00:00,5,-105,109,10.870253852671851,-0.2530215702666796,1.8265985096188448,104.65638546604612,-0.10864934012831556,1.6796605722577835,96.23746180489964,1.3534297176577474,0.14704924573356662,0.1420587679755711,0.0,0.0,0.0,0.0,0.0,2.3287906762052994,0.0,0.0,0.0,285.14,285.14,11.990000000000009,0.0,0.3914992437440455,1.240786664121714,3.249543204898681,0.09851139264382666,0.09725802144569956
102,2019,4,19,6,0,12.29,1015.6,3.56,2.14,190.78,5.08,233.81,2019-04-19 06:00:00,6,-90,109,10.870253852671851,0.0011487054277531429,1.5696476211145192,89.93418401261167,0.10367256780640188,1.4669371428349989,84.04930709542505,1.3534297176577474,0.1403135341750723,0.14695663428850028,0.0035600000000000002,0.02422483351796918,0.0035522383633408428,7.761636659157477e-06,0.0035600000000000002,0.011080129026014239,1.1406240000000224e-06,0.046692986803344126,0.0033267070966901454,285.44,285.5182885070088,12.3682885070088,0.5343403878683464,0.41573923345700636,1.239726723019953,3.402171618695565,0.11857112702855996,0.117162619723289
103,2019,4,19,7,0,14.96,1015.7,136.17,2.13,221.19,4.12,247.17,2019-04-19 07:00:00,7,-75,109,10.870253852671851,0.25531898112218565,1.3126187223974457,75.20751290322787,0.31599447574111916,1.249291671865388,71.57914017872926,1.3534297176577474,0.4276763140837108,0.4261240755306915,0.13616999999999999,0.31955481471075053,0.1276794667264157,0.008490533273584289,0.13616999999999999,0.8079855843155866,0.003618020641968681,0.24970472793599555,0.1270549247835469,288.10999999999996,291.1000258965728,17.95002589657281,20.123127326745053,0.31726363565246013,1.2283587484793665,3.0341030791769126,0.0701964046918228,0.07000446396782216
104,2019,4,19,8,0,17.11,1016.0,331.08,3.91,272.94,4.0,272.86,2019-04-19 08:00:00,8,-60,109,10.870253852671851,0.49216797256428335,1.0562178317895126,60.51682400799778,0.5138469965286285,1.0311332313381425,59.07958227136232,1.3534297176577474,0.6954557954310234,0.6764187559763558,0.33108,0.4894601119126461,0.22674837497117004,0.10433162502882995,0.33108,0.9578103518930711,0.07057186801099279,0.5613600635098649,0.31683639647955997,290.26,297.7162165304856,24.566216530485633,49.33969249214212,0.01094379748912417,1.2196202323472578,3.958009540993486,0.191624111102001,0.19246936863959369
105,2019,4,19,9,0,17.67,1016.4,500.18,4.3,287.59,4.27,286.31,2019-04-19 09:00:00,9,-45,109,10.870253852671851,0.6955548123987318,0.8016045038786507,45.928554910924916,0.6837468078440112,0.8179113746534739,46.86286978338751,1.3534297176577474,0.9254032490897062,0.8807835067846387,0.50018,0.5678807517933002,0.2576081444477643,0.24257185555223565,0.50018,1.0172695571215222,0.21365328958055493,0.6963972445526131,0.5000199712326981,290.82,302.5871366563428,29.43713665634283,76.88870593110664,-0.0033668633229899845,1.2177509850196502,4.283885793477908,0.23445356142852505,0.23584921407007423
106,2019,4,19,10,0,18.33,1016.6,663.05,4.79,296.03,4.85,291.8,2019-04-19 10:00:00,10,-30,109,10.870253852671851,0.8516190236034585,0.5517299508568227,31.61179761505626,0.8141155183188375,0.6195918845225323,35.500000003698176,1.3534297176577474,1.101848136099055,1.0252912079166743,0.6630499999999999,0.6466943195068208,0.22825299672237584,0.43479700327762405,0.6630499999999999,1.046066564806511,0.44579354468906535,0.8097857523754083,0.6904175009442256,291.47999999999996,307.7278251888874,34.5778251888874,104.74198758396162,0.005986363779436548,1.2152327016418434,4.82208330024328,0.3051880908891168,0.3076410063966101
107,2019,4,19,11,0,18.47,1016.4,789.43,4.88,298.14,4.94,291.37,2019-04-19 11:00:00,11,-15,109,10.870253852671851,0.9497250880931645,0.3184396761117521,18.245249470716296,0.8960687157787284,0.45996346678604544,26.353965377046222,1.3534297176577474,1.2127660289983446,1.1000938983505824,0.78943,0.7176023802910152,0.17570708151782047,0.6137229184821795,0.78943,1.0598797518199328,0.6751528379001575,0.88171729082995,0.8424746906419301,291.62,311.4462377197734,38.296237719773444,126.55309267384965,0.005876631340597159,1.214410333527929,4.912085003096151,0.31701688612120843,0.31978127555149727
108,2019,4,19,12,0,18.52,1016.4,861.52,4.72,306.38,4.29,297.76,2019-04-19 12:00:00,12,0,109,10.870253852671851,0.9831872397008133,0.1836305211672628,10.521253852671887,0.9240214252508552,0.39232813199086664,22.478746147328152,1.3534297176577474,1.2505980566869743,1.1000938983505824,0.86152,0.7831331500808373,0.14603362800844816,0.7154863719915519,0.8615200000000001,1.0640307820069168,0.7871021921809013,0.9113139137992526,0.9266807834884708,291.66999999999996,313.47788777142864,40.327887771428664,138.44661716666764,-0.04593640395409855,1.21420215127855,4.484303576245678,0.26079418430657486,0.2631134160313837
109,2019,4,19,13,0,18.85,1016.0,898.9,4.6,317.64,4.14,307.15,2019-04-19 13:00:00,13,15,109,10.870253852671851,0.9497250880931645,0.3184396761117521,18.245249470716296,0.8960687157787284,0.45996346678604544,26.353965377046222,1.3534297176577474,1.2127660289983446,1.0252912079166743,0.8989,0.8767265271166296,0.14831850000000002,0.7505815,0.8989,1.0598797518199328,0.7695646127749093,0.9137833441248533,0.9630820962049056,292.0,314.6645319973554,41.51453199735545,143.4263456250228,-0.050667697815016656,1.2123526323325855,4.347298624613361,0.2427878192348989,0.24532060279402362
110,2019,4,19,14,0,19.02,1015.5,857.07,4.63,327.34,3.96,315.0,2019-04-19 14:00:00,14,30,109,10.870253852671851,0.8516190236034585,0.5517299508568227,31.61179761505626,0.8141155183188375,0.6195918845225323,35.500000003698176,1.3534297176577474,1.101848136099055,0.8807835067846387,0.85707,0.9730768042294451,0.14141655,0.71565345,0.85707,1.046066564806511,0.630335755333525,0.9137833441248533,0.904760367632601,292.16999999999996,313.46202731828714,40.312027318287164,135.17745398383775,-0.07517058772687557,1.2110509381977632,4.2577081362868165,0.231013069340553,0.23367391165504
111,2019,4,19,15,0,18.84,1015.4,763.62,4.61,332.88,4.0,323.13,2019-04-19 15:00:00,15,45,109,10.870253852671851,0.6955548123987318,0.8016045038786507,45.928554910924916,0.6837468078440112,0.8179113746534739,46.86286978338751,1.3534297176577474,0.9254032490897062,0.6764187559763558,0.76362,1.128916064572716,0.1259973,0.6376227,0.76362,1.0172695571215222,0.4312999535162851,0.9137833441248533,0.7834884416899404,291.98999999999995,310.4280946611032,37.27809466110324,118.01255789869974,-0.06825558355153781,1.2116781718814533,4.272132926802003,0.23290889895112038,0.2354696220796793
112,2019,4,19,16,0,18.13,1015.4,620.33,5.03,339.04,4.16,335.9,2019-04-19 16:00:00,16,60,109,10.870253852671851,0.49216797256428335,1.0562178317895126,60.51682400799778,0.5138469965286285,1.0311332313381425,59.07958227136232,1.3534297176577474,0.6954557954310234,0.4261240755306915,0.62033,1.4557497114600861,0.10235445000000001,0.5179755500000001,0.62033,0.9578103518930711,0.22072185239125147,0.9137833441248533,0.6026324914795799,291.28,305.4619512994861,32.31195129948611,91.9722867386056,-0.0913249572214783,1.214631658224614,4.5429642888675055,0.26850387796544356,0.2707958814348999
113,2019,4,19,17,0,17.36,1015.6,446.78,5.25,352.33,4.72,355.14,2019-04-19 17:00:00,17,75,109,10.870253852671851,0.25531898112218565,1.3126187223974457,75.20751290322787,0.31599447574111916,1.249291671865388,71.57914017872926,1.3534297176577474,0.4276763140837108,0.14695663428850028,0.44677999999999995,3.0402166065051315,0.0737187,0.37306129999999993,0.44677999999999995,0.8079855843155866,0.05482383303129248,0.9137833441248533,0.37729921944468986,290.51,299.38910829759834,26.239108297598364,58.50202328153977,-0.051176854397214616,1.218090929120565,4.958774520790412,0.32315322273245406,0.32498616349853326
114,2019,4,19,18,0,16.06,1015.8,246.53,4.6,360.0,4.46,9.04,2019-04-19 18:00:00,18,90,109,10.870253852671851,0.0011487054277531429,1.5696476211145192,89.93418401261167,0.10367256780640188,1.4669371428349989,84.04930709542505,1.3534297176577474,0.1403135341750723,0.1420587679755711,0.24653,1.7354085461475643,0.040677450000000004,0.20585255,0.24653,0.011080129026014239,0.029243159637629648,0.9137833441248533,0.04333392713174338,289.21,290.22979175183366,17.07979175183368,6.8784189939235265,-0.014863383674690131,1.2238072066317387,4.524384411238241,0.26606195119131165,0.2663212705752865
115,2019,4,19,19,0,13.28,1015.9,55.18,2.71,4.24,3.64,20.92,2019-04-19 19:00:00,19,105,109,10.870253852671851,-0.2530215702666796,1.8265985096188448,104.65638546604612,-0.10864934012831556,1.6796605722577835,96.23746180489964,1.3534297176577474,0.14704924573356662,0.4212262092177619,0.05518,0.13099849627702895,0.05452943526778902,0.0006505647322109787,0.05518,2.3287906762052994,0.000274034915999999,0.10858114322907343,0.0526818112747588,286.42999999999995,287.6697786253326,14.519778625332606,8.416339016548198,0.14188186628160826,1.2358067431328426,3.174553539373477,0.08865560803194267,0.087880342490942
116,2019,4,19,20,0,12.75,1016.3,0.0,1.92,8.97,2.91,26.57,2019-04-19 20:00:00,20,120,109,10.870253852671851,-0.48987056170877685,2.0827376002526563,119.33207432768239,-0.30650186091582465,1.882312156482571,107.84854229261991,1.3534297176577474,0.41482872708087876,0.6715208896634266,0.0,0.0,0.0,0.0,0.0,1.5982629281435625,0.0,0.0,0.0,285.9,285.9,12.75,0.0,0.1999709473957093,1.2385851635461342,2.399645711854098,0.0,0.0
117,2019,4,19,21,0,12.36,1016.4,0.0,1.53,11.31,2.39,33.02,2019-04-19 21:00:00,21,135,109,10.870253852671851,-0.6932574015432256,2.3367954484850566,133.88851678357412,-0.4764016722312074,2.067353879586746,118.45065206031754,1.3534297176577474,0.6447761807395618,0.8758856404717099,0.0,0.0,0.0,0.0,0.0,1.4551951471882612,0.0,0.0,0.0,285.51,285.51,12.360000000000014,0.0,0.2144929884293656,1.2403990804644833,1.943436480438142,0.0,0.0
118,2019,4,19,22,0,12.01,1016.6,0.0,2.7,360.0,4.55,8.84,2019-04-19 22:00:00,22,150,109,10.870253852671851,-0.8493216127479523,2.585495162093954,148.13796073947623,-0.6067703827060338,2.2227875465493776,127.35634517151836,1.3534297176577474,0.8212210677489108,1.020393341603744,0.0,0.0,0.0,0.0,0.0,1.399741379861365,0.0,0.0,0.0,285.15999999999997,285.15999999999997,12.009999999999991,0.0,0.2509690460117426,1.2421658994058231,3.57197189262046,0.14088773445868905,0.1389407604849316
119,2019,4,19,23,0,11.53,1016.5,0.0,2.67,12.99,4.66,22.71,2019-04-19 23:00:00,23,165,109,10.870253852671851,-0.9474276772376581,2.8158948385660745,161.33888980250833,-0.6887235801659248,2.3305233832842798,133.52915391873873,1.3534297176577474,0.9321389606482007,1.1539704277928051,0.0,0.0,0.0,0.0,0.0,1.3756283428097629,0.0,0.0,0.0,284.67999999999995,284.67999999999995,11.529999999999973,0.0,0.2678300709889088,1.2441379256322522,3.599327144869626,0.1444829961828651,0.1422604895145088
120,2019,4,20,0,0,11.03,1016.6,0.0,2.56,20.56,4.57,28.81,2019-04-20 00:00:00,0,-180,110,11.226308550715224,-0.9796618125799623,2.9395654074455595,168.42469144928478,-0.712328570677426,2.3636067542874306,135.42469144928478,1.352691183780457,0.9635605775102882,1.0931889222949074,0.0,0.0,0.0,0.0,0.0,1.3752948469388246,0.0,0.0,0.0,284.17999999999995,284.17999999999995,11.029999999999973,0.0,0.27868345168602326,1.2464495315453743,3.4930621768588033,0.13051674324429985,0.1282707453674767
121,2019,4,20,1,0,10.85,1016.5,0.0,2.2,30.07,4.19,40.16,2019-04-20 01:00:00,1,-165,110,11.226308550715224,-0.9462402387272734,2.8122039055788295,161.1274149198736,-0.6844097579555362,2.3245901662134303,133.18920562164408,1.352691183780457,0.9257950456797702,1.0185177095901425,0.0,0.0,0.0,0.0,0.0,1.3825639212887253,0.0,0.0,0.0,284.0,284.0,10.850000000000023,0.0,0.30981557339156407,1.2471168474260197,3.1078948244780404,0.07989474835997101,0.07847786431797868
122,2019,4,20,2,0,10.49,1016.4,0.0,1.86,36.25,4.1,45.0,2019-04-20 02:00:00,2,-150,110,11.226308550715224,-0.8482531421955054,2.5834743510994933,148.0221767983,-0.6025559407388441,2.2174962040082686,127.05317357595477,1.352691183780457,0.8150721087719739,0.874264003926434,0.0,0.0,0.0,0.0,0.0,1.4077583255678991,0.0,0.0,0.0,283.64,283.64,10.490000000000009,0.0,0.38010709613247157,1.2485768631484087,2.841834287348327,0.044926792051494385,0.04407843993224709
123,2019,4,20,3,0,10.14,1016.3,0.0,1.72,35.54,3.75,43.92,2019-04-20 03:00:00,3,-135,110,11.226308550715224,-0.6923781816819645,2.3355761937386768,133.81865863245525,-0.4723453214008384,2.062746077221887,118.18664443198071,1.352691183780457,0.6389373519588607,0.6702584569542382,0.0,0.0,0.0,0.0,0.0,1.4658305064366317,0.0,0.0,0.0,283.28999999999996,283.28999999999996,10.139999999999986,0.0,0.3748273435603817,1.2499964638986187,2.6125058353909405,0.014786481222809322,0.014490792591082494
124,2019,4,20,4,0,9.82,1016.0,0.0,1.7,45.0,3.47,48.5,2019-04-20 04:00:00,4,-120,110,11.226308550715224,-0.48923797815009684,2.0820121377569425,119.29050838848296,-0.30265153846618165,1.878269767884352,107.61693048679015,1.352691183780457,0.40939406784079585,0.4204037095646059,0.0,0.0,0.0,0.0,0.0,1.6165058358187212,0.0,0.0,0.0,282.96999999999997,282.96999999999997,9.819999999999993,0.0,0.3431336388135198,1.2510406355483443,2.492461665619413,0.0,0.0
125,2019,4,20,5,0,10.07,1016.1,0.0,1.62,68.2,3.58,59.86,2019-04-20 05:00:00,5,-105,110,11.226308550715224,-0.25267620076554087,1.8262415406898311,104.63593265299632,-0.10503894280963533,1.676029387189661,96.02941022586529,1.352691183780457,0.14208525189221347,0.1417269498876473,0.0,0.0,0.0,0.0,0.0,2.4055478283275584,0.0,0.0,0.0,283.21999999999997,283.21999999999997,10.069999999999993,0.0,0.3813219247932106,1.2500593596733633,2.478501359501549,0.0,0.0
126,2019,4,20,6,0,10.05,1016.3,2.67,2.01,84.29,3.76,73.01,2019-04-20 06:00:00,6,-90,110,11.226308550715224,0.0011858562797681705,1.5696104702371922,89.93205542413563,0.10702549374506257,1.4635654528381623,83.85612348877983,1.352691183780457,0.1447724418286967,0.14678046143977275,0.00267,0.018190431981272657,0.0026656288391949004,4.37116080509968e-06,0.00267,0.011080129026014214,6.416009999999796e-07,0.04046157286011614,0.002496000134309717,283.2,283.25873920316076,10.10873920316078,0.4031744656304685,0.3011790534995697,1.2503937085375698,2.812270068740147,0.04104120903441934,0.04020772075538086
127,2019,4,20,7,0,11.22,1016.2,118.37,2.61,85.6,3.49,76.76,2019-04-20 07:00:00,7,-75,110,11.226308550715224,0.25504791332507704,1.3128990718204085,75.22357574195256,0.3190899302997603,1.2460272631920928,71.39210333914355,1.352691183780457,0.4316301355496062,0.4254572211167317,0.11837,0.27821833576899874,0.11431484900337834,0.0040551509966216676,0.11837,0.7992979066606059,0.0017252932742313999,0.1850898874171899,0.11066580146028895,284.37,286.9743351943655,13.824335194365517,17.710629983066923,0.139725743213256,1.2451266133989691,3.050068986450539,0.07229478107635656,0.07112618577542174
128,2019,4,20,8,0,14.83,1016.1,331.08,3.1,75.07,3.76,73.01,2019-04-20 08:00:00,8,-60,110,11.226308550715224,0.49160969070963345,1.0568590501145116,60.55356311176668,0.516702525956307,1.027801319147357,58.88867776512212,1.352691183780457,0.6989389514981891,0.6753119685063638,0.33108,0.4902623016326418,0.22620694544295308,0.1048730545570469,0.33108,0.9514365926502256,0.07082202891619462,0.5628147691830377,0.31608721022638925,287.97999999999996,295.418585680661,22.268585680661033,49.51448701157763,0.09282148213446662,1.229397221496944,3.43807322935997,0.12328962443016744,0.12284865077461098
129,2019,4,20,9,0,18.3,1015.9,525.99,3.2,75.53,3.28,77.66,2019-04-20 09:00:00,9,-45,110,11.226308550715224,0.6947498942415008,0.8027242150695365,45.99270963643624,0.6863963088909636,0.8142743197782597,46.65448188918025,1.352691183780457,0.9284822356162538,0.8793175154785591,0.52599,0.5981798278108171,0.2353834563677993,0.2906065436322006,0.52599,1.0121702072728718,0.2555354239284781,0.7432996885183419,0.5273526422205629,291.45,303.8603655135906,30.710365513590602,80.82222012194158,0.011874636576907075,1.2145209313279812,3.242655882776277,0.0976062017363107,0.09844836267765517
130,2019,4,20,10,0,20.34,1015.6,690.64,0.3,90.0,0.5,143.13,2019-04-20 10:00:00,10,-30,110,11.226308550715224,0.8506248547550416,0.553623723600686,31.720302800636535,0.8166069282289692,0.6152885556996934,35.25343742429251,1.352691183780457,1.104616992429367,1.0235712211422692,0.69064,0.6747356566251153,0.20064186767289252,0.48999813232710754,0.69064,1.0416576511294722,0.5015479866634887,0.8423088201545994,0.7200932474285391,293.48999999999995,310.43619442281823,37.286194422818255,108.46134745199701,0.2456551980554021,1.205722838320949,0.39454089704447753,0.0,0.0
131,2019,4,20,11,0,21.54,1014.9,815.24,0.94,302.01,0.91,263.66,2019-04-20 11:00:00,11,-15,110,11.226308550715224,0.9486119512868096,0.3219760963717679,18.447871426199757,0.8984607454456613,0.454545330477881,26.043529033761807,1.352691183780457,1.2153399293371634,1.0982424338470322,0.81524,0.7423133316241448,0.1581818277245446,0.6570581722754554,0.81524,1.0558190283719873,0.7216091662988787,0.897757765649583,0.868720540989605,294.69,315.13389006462205,41.983890064622074,129.2099789328013,-0.015598070492980311,1.199985385930269,0.9237909653978802,0.0,0.0
132,2019,4,20,12,0,21.8,1014.5,887.33,2.5,306.87,2.26,282.8,2019-04-20 12:00:00,12,0,110,11.226308550715224,0.9820335251394985,0.18984484796531362,10.877308550715245,0.9263795581675511,0.3861138051928155,22.12269144928478,1.352691183780457,1.2531054611676815,1.0982424338470322,0.8873300000000001,0.8079545760144896,0.14640945000000002,0.74092055,0.8873300000000001,1.0600768513092356,0.8137103881192818,0.9137833441248533,0.9516395014090574,294.95,317.3452495998265,44.195249599826525,140.69845624495557,-0.04853510741563316,1.198455062069813,2.368287724666963,0.0,0.0
133,2019,4,20,13,0,20.74,1014.4,904.24,3.69,319.4,3.36,306.53,2019-04-20 13:00:00,13,15,110,11.226308550715224,0.9486119512868096,0.3219760963717679,18.447871426199757,0.8984607454456613,0.454545330477881,26.043529033761807,1.352691183780457,1.2153399293371634,1.0235712211422692,0.90424,0.8834167875400993,0.14919960000000002,0.7550404000000001,0.90424,1.0558190283719873,0.7728376242397474,0.9137833441248533,0.9653283695059311,293.89,316.60739429570623,43.45739429570625,143.0081868473191,-0.045053194427211944,1.2026590811253068,3.509191844222668,0.13263664238355066,0.13510053636132696
134,2019,4,20,14,0,20.35,1014.0,862.41,4.38,332.85,3.62,332.02,2019-04-20 14:00:00,14,30,110,11.226308550715224,0.8506248547550416,0.553623723600686,31.720302800636535,0.8166069282289692,0.6152885556996934,35.25343742429251,1.352691183780457,1.104616992429367,0.8793175154785591,0.86241,0.980772001943624,0.14229765,0.72011235,0.8624099999999999,1.0416576511294722,0.6332074024674265,0.9137833441248533,0.9068692517878455,293.5,314.84165639207396,41.69165639207398,134.99042186828194,-0.09164705750598937,1.2037822982269737,3.9544806543494286,0.19116031457163918,0.19452968007185706
135,2019,4,20,15,0,20.36,1013.7,766.29,4.18,338.96,3.57,342.07,2019-04-20 15:00:00,15,45,110,11.226308550715224,0.6947498942415008,0.8027242150695365,45.99270963643624,0.6863963088909636,0.8142743197782597,46.65448188918025,1.352691183780457,0.9284822356162538,0.6753119685063638,0.7662899999999999,1.1347200045852273,0.12643785,0.63985215,0.7662899999999999,1.0121702072728718,0.43209981496952915,0.9137833441248533,0.7826944430396582,293.51,311.92940922619994,38.77940922619996,117.4213780374604,-0.07585962268392765,1.2033851484204696,3.8409396079299913,0.17623777704222743,0.1794033083756282
136,2019,4,20,16,0,19.88,1013.5,623.89,3.53,334.89,2.91,333.43,2019-04-20 16:00:00,16,60,110,11.226308550715224,0.49160969070963345,1.0568590501145116,60.55356311176668,0.516702525956307,1.027801319147357,58.88867776512212,1.352691183780457,0.6989389514981891,0.4254572211167317,0.62389,1.4663988975493842,0.10294185,0.5209481499999999,0.62389,0.9514365926502256,0.22164115224490227,0.9137833441248533,0.6026269245740301,293.03,307.21182029164214,34.061820291642164,91.54823351275124,-0.0928830101209654,1.2051185493012393,3.182669032944973,0.08972221575848219,0.09120240856625213
137,2019,4,20,17,0,18.9,1013.5,446.78,3.09,335.1,2.66,325.71,2019-04-20 17:00:00,17,75,110,11.226308550715224,0.25504791332507704,1.3128990718204085,75.22357574195256,0.3190899302997603,1.2460272631920928,71.39210333914355,1.352691183780457,0.4316301355496062,0.14678046143977275,0.44677999999999995,3.043865618199624,0.0737187,0.37306129999999993,0.44677999999999995,0.7992979066606059,0.05475810975932148,0.9137833441248533,0.37402374634639524,292.04999999999995,300.8520254973518,27.702025497351826,57.77455488714801,-0.07206019746772828,1.2091624328085677,2.85141045310165,0.04618537383621685,0.04679030824498235
138,2019,4,20,18,0,17.45,1013.7,246.53,2.55,334.44,1.92,321.34,2019-04-20 18:00:00,18,90,110,11.226308550715224,0.0011858562797681705,1.5696104702371922,89.93205542413563,0.10702549374506257,1.4635654528381623,83.85612348877983,1.352691183780457,0.1447724418286967,0.1417269498876473,0.24653,1.7394715697715524,0.040677450000000004,0.20585255,0.24653,0.011080129026014214,0.02917485403809441,0.9137833441248533,0.043336504191743924,290.59999999999997,291.61985239864566,18.469852398645685,6.854652136622697,-0.13646364537923394,1.2154355640498693,2.1900340082747665,0.0,0.0
139,2019,4,20,19,0,14.9,1013.9,56.07,1.48,331.7,1.17,329.04,2019-04-20 19:00:00,19,105,110,11.226308550715224,-0.25267620076554087,1.8262415406898311,104.63593265299632,-0.10503894280963533,1.676029387189661,96.02941022586529,1.352691183780457,0.14208525189221347,0.4204037095646059,0.05607,0.13337180125758,0.05539696587931388,0.0006730341206861237,0.05607,2.4055478283275584,0.0002829460409999991,0.1095603126738061,0.053603066206012545,288.04999999999995,289.3114588247148,16.161458824714828,8.528200668724587,-0.11302954868184847,1.2264372897901121,1.3047326280616705,0.0,0.0
140,2019,4,20,20,0,14.55,1014.1,0.0,0.6,360.0,0.45,26.57,2019-04-20 20:00:00,20,120,110,11.226308550715224,-0.48923797815009684,2.0820121377569425,119.29050838848296,-0.30265153846618165,1.878269767884352,107.61693048679015,1.352691183780457,0.40939406784079585,0.6702584569542382,0.0,0.0,0.0,0.0,0.0,1.6165058358187212,0.0,0.0,0.0,287.7,287.7,14.550000000000011,0.0,-0.13834583309294793,1.2281715249745975,0.5142216832497248,0.0,0.0
141,2019,4,20,21,0,13.94,1014.3,0.0,0.3,90.0,0.5,90.0,2019-04-20 21:00:00,21,135,110,11.226308550715224,-0.6923781816819645,2.3355761937386768,133.81865863245525,-0.4723453214008384,2.062746077221887,118.18664443198071,1.352691183780457,0.6389373519588607,0.874264003926434,0.0,0.0,0.0,0.0,0.0,1.4658305064366317,0.0,0.0,0.0,287.09,287.09,13.939999999999998,0.0,0.2456551980554021,1.2310238397239246,0.39454089704447753,0.0,0.0
