Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Mean Sea Level Pressure  [MSL],Radiation  [W],Wind Speed  [10 m above gnd]
2017,6,16,20,0,21.7,1010.8,0,2
2017,6,16,21,0,21.4,1011,0,2.7
2017,6,16,22,0,21.2,1010.9,0,1.1
2017,6,16,23,0,20.9,1010.6,0,1.3
2017,6,17,0,0,20.8,1010.4,0,1.7
2017,6,17,1,0,20.3,1010.3,0,1.1
2017,6,17,2,0,20.4,1010.1,0,1.1
2017,6,17,3,0,20,1010.3,0,0.9
2017,6,17,4,0,19.7,1010.5,0,1.5
2017,6,17,5,0,20,1010.9,25.002,0.8
2017,6,17,6,0,20.9,1011,144.456,1
2017,6,17,7,0,22.6,1010.9,361.14,1
2017,6,17,8,0,23.1,1010.9,580.602,4.2
2017,6,17,9,0,24.5,1010.7,733.392,2.6
2017,6,17,10,0,25,1010.7,805.62,4.1
2017,6,17,11,0,26.2,1009.9,780.618,3.7
2017,6,17,12,0,26.5,1009.5,822.288,4.8
2017,6,17,13,0,25.7,1008.9,688.944,6
2017,6,17,14,0,24.9,1009,691.722,4.9
2017,6,17,15,0,25.3,1009.1,622.272,4.9
2017,6,17,16,0,23.9,1009,422.256,5.8
2017,6,17,17,0,22.7,1009.5,325.026,4.9
2017,6,17,18,0,22.2,1009.8,94.452,3.5
2017,6,17,19,0,21.9,1009.9,11.112,2.2
2017,6,17,20,0,21.6,1010.1,0,2.1
2017,6,17,21,0,21.3,1010.3,0,2.2
2017,6,17,22,0,21.1,1010.2,0,1.5
2017,6,17,23,0,21.1,1009.8,0,1.3
2017,6,18,0,0,20.8,1009.7,0,1.5
2017,6,18,1,0,20.4,1009.4,0,1.4
2017,6,18,2,0,20.1,1009.7,0,2.4
2017,6,18,3,0,19.9,1010.2,0,1.4
2017,6,18,4,0,19.4,1010.5,0,1.2
2017,6,18,5,0,19.3,1011,19.446,1.4
2017,6,18,6,0,20.1,1010.9,130.566,0.5
2017,6,18,7,0,22.5,1011.2,411.144,1.7
2017,6,18,8,0,22.6,1011.1,622.272,2.5
2017,6,18,9,0,24.5,1010.7,808.398,2.6
2017,6,18,10,0,26.1,1010.4,930.63,3.9
2017,6,18,11,0,27,1009.9,988.968,4.3
2017,6,18,12,0,27,1009.6,994.524,4.7
2017,6,18,13,0,26.2,1009.2,955.632,4.2
2017,6,18,14,0,25.4,1009.3,855.624,5.5
2017,6,18,15,0,26.1,1009.2,705.612,5
2017,6,18,16,0,25.4,1009,516.708,3.8
2017,6,18,17,0,24.4,1009.1,313.914,3.7
2017,6,18,18,0,23.6,1009.5,86.118,2.9
2017,6,18,19,0,22.9,1010.2,5.556,2.6
2017,6,18,20,0,22.2,1010.9,0,2.8
2017,6,18,21,0,22.3,1011.5,0,1.6
2017,6,18,22,0,22.2,1012,0,1.3
2017,6,18,23,0,21.7,1011.8,0,1
2017,6,19,0,0,21.4,1011.5,0,1.4
2017,6,19,1,0,20.9,1011.1,0,0.8
2017,6,19,2,0,20.7,1011.2,0,1.3
2017,6,19,3,0,20.3,1010.9,0,1.3
2017,6,19,4,0,20.3,1010.9,0,2
2017,6,19,5,0,20.9,1011.3,33.336,2.2
2017,6,19,6,0,22.1,1011.7,152.79,3.1
2017,6,19,7,0,24,1011.6,338.916,2.1
2017,6,19,8,0,25.7,1011.6,558.378,1.8
2017,6,19,9,0,27.4,1011.3,719.502,2.7
2017,6,19,10,0,28.9,1010.8,733.392,1.5
2017,6,19,11,0,30.4,1010.5,780.618,3.6
2017,6,19,12,0,30.4,1010.1,925.074,3.9
2017,6,19,13,0,30.9,1009.5,894.516,5.2
2017,6,19,14,0,29.8,1009,747.282,4.2
2017,6,19,15,0,29.5,1008.8,586.158,4.5
2017,6,19,16,0,28.6,1009,483.372,3.5
2017,6,19,17,0,27.3,1009.6,230.574,3.3
2017,6,19,18,0,26.3,1009.8,72.228,2.6
2017,6,19,19,0,25.3,1010.2,5.556,1.6
2017,6,19,20,0,25.2,1010.8,0,1.3
2017,6,19,21,0,24.9,1010.8,0,0.6
2017,6,19,22,0,25.2,1010.7,0,2.3
2017,6,19,23,0,24.5,1010.3,0,3
2017,6,20,0,0,24.2,1010,0,1.8
2017,6,20,1,0,24.1,1009.2,0,1.7
2017,6,20,2,0,24,1008.9,0,1.6
2017,6,20,3,0,23.9,1008.4,0,2.5
2017,6,20,4,0,23.6,1008.3,0,2.3
2017,6,20,5,0,23.8,1008.3,8.334,2.6
2017,6,20,6,0,24.1,1008.1,86.118,2.6
2017,6,20,7,0,25.3,1008.1,222.24,1.7
2017,6,20,8,0,26.4,1007.8,361.14,1.2
2017,6,20,9,0,27,1006.9,186.126,2.1
2017,6,20,10,0,27.1,1006.4,144.456,1.2
2017,6,20,11,0,27.4,1005.7,147.234,2.3
2017,6,20,12,0,27.5,1005.2,108.342,2.3
2017,6,20,13,0,25.6,1005.1,105.564,2.1
2017,6,20,14,0,23.7,1003.9,72.228,2.4
2017,6,20,15,0,23,1003.2,150.012,2.1
2017,6,20,16,0,22,1003,83.34,2.9
2017,6,20,17,0,20.3,1002,27.78,1.8
2017,6,20,18,0,20.3,1001.2,16.668,1.3
2017,6,20,19,0,20.5,1000.5,2.778,2.3
2017,6,20,20,0,20.8,999.9,0,3.1
2017,6,20,21,0,21.2,999.5,0,3.3
2017,6,20,22,0,21.3,998.7,0,2.5
2017,6,20,23,0,22,998.1,0,6.5
2017,6,21,0,0,21.8,997.7,0,5.1
2017,6,21,1,0,21.7,997.5,0,3.6
2017,6,21,2,0,21.7,997.5,0,3.5
2017,6,21,3,0,21.9,997.7,0,1.8
2017,6,21,4,0,21.6,999,0,5.3
2017,6,21,5,0,20.1,1000.8,2.778,8.3
2017,6,21,6,0,20.4,1002.4,33.336,5.5
2017,6,21,7,0,20.8,1003.2,94.452,5.7
2017,6,21,8,0,21.8,1004.4,308.358,6.8
2017,6,21,9,0,21.4,1005.8,141.678,6.2
2017,6,21,10,0,22.2,1006.6,352.806,5.9
2017,6,21,11,0,23.7,1007.2,430.59,5.1
2017,6,21,12,0,24.4,1007.2,716.724,5.3
2017,6,21,13,0,24.7,1007.6,725.058,4.1
2017,6,21,14,0,24.2,1008,602.826,3.8
2017,6,21,15,0,24.1,1007.8,477.816,3.8
2017,6,21,16,0,23.8,1007.9,252.798,3.1
2017,6,21,17,0,23.4,1008.1,180.57,1.8
2017,6,21,18,0,22.9,1008.7,41.67,1.8
2017,6,21,19,0,22.8,1009,5.556,1.3
2017,6,21,20,0,22.6,1009.5,0,0.7
2017,6,21,21,0,22.2,1009.9,0,1.2
2017,6,21,22,0,22.3,1010.1,0,1.2
2017,6,21,23,0,22.2,1010,0,0.6
2017,6,22,0,0,22.2,1009.5,0,0.9
2017,6,22,1,0,21.7,1009.3,0,1.2
2017,6,22,2,0,21.6,1009.8,0,1.5
2017,6,22,3,0,21.4,1009.4,0,0.8
2017,6,22,4,0,21.2,1009.4,0,0.4
2017,6,22,5,0,21.4,1009.4,8.334,0.2
2017,6,22,6,0,21.8,1009.6,75.006,1.6
2017,6,22,7,0,22.6,1009.8,144.456,0.5
2017,6,22,8,0,23.8,1009.6,305.58,1.5
2017,6,22,9,0,24.7,1009.3,316.692,1.1
2017,6,22,10,0,25.7,1009.5,422.256,1.8
2017,6,22,11,0,26.3,1009.2,391.698,3
2017,6,22,12,0,26.8,1008.8,633.384,3.4
2017,6,22,13,0,26.4,1008.5,472.26,2.8
2017,6,22,14,0,26.5,1008.2,416.7,3.2
2017,6,22,15,0,25.9,1008.2,369.474,4
2017,6,22,16,0,26.1,1008.1,388.92,3.4
2017,6,22,17,0,25,1008.2,286.134,3
2017,6,22,18,0,24.2,1008.6,88.896,1.9
2017,6,22,19,0,23.3,1008.9,8.334,1.4
2017,6,22,20,0,22.9,1009.1,0,0.8
2017,6,22,21,0,23.1,1009.2,0,1.1
2017,6,22,22,0,22.9,1009.3,0,1.1
2017,6,22,23,0,22.1,1009.1,0,0.6
2017,6,23,0,0,21.7,1008.9,0,0.2
2017,6,23,1,0,21.6,1008.3,0,0.8
2017,6,23,2,0,21.6,1007.9,0,0.6
2017,6,23,3,0,21.3,1007.7,0,0.5
2017,6,23,4,0,21.3,1007.8,0,1.5
2017,6,23,5,0,21.4,1008.1,25.002,0.9
2017,6,23,6,0,22.9,1008.1,163.902,1.3
2017,6,23,7,0,23.6,1008.2,291.69,1.1
2017,6,23,8,0,24.9,1007.6,527.82,1.9
2017,6,23,9,0,26.9,1007.2,694.5,3.5
2017,6,23,10,0,28.1,1006.6,863.958,3.2
2017,6,23,11,0,28.1,1006.2,872.292,4.4
2017,6,23,12,0,28.8,1005.6,788.952,3
2017,6,23,13,0,28.1,1005.5,400.032,2.4
2017,6,23,14,0,28.6,1005.4,425.034,2
2017,6,23,15,0,28.3,1005.3,608.382,3.3
2017,6,23,16,0,28.7,1005.2,469.482,2.2
2017,6,23,17,0,26.8,1005.1,227.796,2.6
2017,6,23,18,0,25.4,1005.1,61.116,3.8
2017,6,23,19,0,25.7,1005,2.778,2
2017,6,23,20,0,25.3,1005.2,0,1
2017,6,23,21,0,24.9,1005.3,0,1.5
2017,6,23,22,0,25.1,1005.3,0,0.8
2017,6,23,23,0,25.1,1005.3,0,0.7
2017,6,24,0,0,25,1005.2,0,1.8
2017,6,24,1,0,24.7,1004.9,0,1.2
2017,6,24,2,0,24.8,1004.7,0,1.1
2017,6,24,3,0,24.6,1004.8,0,1.3
2017,6,24,4,0,24.4,1004.6,0,1.9
2017,6,24,5,0,24.2,1004.8,2.778,1.5
2017,6,24,6,0,24.3,1004.9,25.002,2
2017,6,24,7,0,24.8,1004.9,77.784,1.4
2017,6,24,8,0,24.9,1004.8,122.232,1.7
2017,6,24,9,0,25.7,1004.6,241.686,2.6
2017,6,24,10,0,23.7,1004.6,158.346,3.6
2017,6,24,11,0,24.9,1004.5,238.908,2.3
2017,6,24,12,0,23.6,1004,144.456,2.4
2017,6,24,13,0,23.3,1003.3,125.01,1.9
2017,6,24,14,0,23.4,1002.9,61.116,0.3
2017,6,24,15,0,22.9,1001.6,19.446,3.8
2017,6,24,16,0,22.5,1001,13.89,3.7
2017,6,24,17,0,22.5,999.6,8.334,2.7
2017,6,24,18,0,22.6,999.7,2.778,0.5
2017,6,24,19,0,22.6,1000.1,0,0.8
2017,6,24,20,0,22.7,1000.6,0,0.2
2017,6,24,21,0,22.8,1001.4,0,1.2
2017,6,24,22,0,22.6,1001.6,0,2.9
2017,6,24,23,0,22.5,1001.8,0,0.9
2017,6,25,0,0,22.7,1001.9,0,1.1
2017,6,25,1,0,22.8,1001.4,0,1.4
2017,6,25,2,0,22.6,1001,0,1.3
2017,6,25,3,0,22.5,1001.1,0,0.8
2017,6,25,4,0,22.4,1000.9,0,1.6
2017,6,25,5,0,22.4,1000.5,0,1
2017,6,25,6,0,22.5,999.9,22.224,2.4
2017,6,25,7,0,22.4,1000.9,50.004,2.8
2017,6,25,8,0,22.5,1001.4,119.454,3.3
2017,6,25,9,0,22.9,1001.6,208.35,2.8
2017,6,25,10,0,23.4,1001.9,311.136,4.2
2017,6,25,11,0,23.4,1002.5,305.58,3.7
2017,6,25,12,0,24.1,1002.6,338.916,3.1
2017,6,25,13,0,24.3,1002.9,325.026,3.2
2017,6,25,14,0,24,1003.1,275.022,3.9
2017,6,25,15,0,24.1,1003.3,202.794,3.3
2017,6,25,16,0,24,1003.3,141.678,3.3
2017,6,25,17,0,23.5,1003.6,55.56,2.8
2017,6,25,18,0,23.2,1003.7,19.446,1.2
2017,6,25,19,0,23,1004.4,2.778,1.4
2017,6,25,20,0,22.8,1004.8,0,0.7
2017,6,25,21,0,23,1005.5,0,1
2017,6,25,22,0,22.9,1005.6,0,1
2017,6,25,23,0,22.9,1005.7,0,1.5
2017,6,26,0,0,22.8,1006,0,2.7
2017,6,26,1,0,22.7,1006,0,1.9
2017,6,26,2,0,22.5,1006.1,0,2
2017,6,26,3,0,22.4,1006.2,0,1.4
2017,6,26,4,0,22.2,1006.3,0,1
2017,6,26,5,0,22.5,1006.3,5.556,1.6
2017,6,26,6,0,22.8,1006.6,44.448,2.3
2017,6,26,7,0,23.2,1007,150.012,1
2017,6,26,8,0,24.6,1007.2,300.024,1.9
2017,6,26,9,0,25.7,1007.3,497.262,2.8
2017,6,26,10,0,26.2,1007.3,700.056,2.8
2017,6,26,11,0,27.2,1006.8,688.944,3
2017,6,26,12,0,26.4,1007,516.708,2.5
2017,6,26,13,0,24.5,1007.1,147.234,2.8
2017,6,26,14,0,24.5,1007,141.678,2.4
2017,6,26,15,0,25.1,1007.1,269.466,2.3
2017,6,26,16,0,24.7,1007.1,213.906,2.7
2017,6,26,17,0,24.1,1007.4,102.786,2.2
2017,6,26,18,0,24.1,1007.9,41.67,1.9
2017,6,26,19,0,23.3,1008.2,2.778,1.5
2017,6,26,20,0,23.4,1008.5,0,1.5
2017,6,26,21,0,23.7,1009.2,0,1.3
2017,6,26,22,0,23.6,1009.2,0,1.3
2017,6,26,23,0,23.5,1009.1,0,0.9
2017,6,27,0,0,23.1,1009.1,0,1.5
2017,6,27,1,0,22.8,1009.4,0,0.9
2017,6,27,2,0,22.7,1009,0,1.3
2017,6,27,3,0,22.5,1009.4,0,0.1
2017,6,27,4,0,22.4,1009.4,0,0.8
2017,6,27,5,0,22.5,1009.6,13.89,0.5
2017,6,27,6,0,23.2,1010.3,66.672,0.4
2017,6,27,7,0,23.4,1010.5,66.672,2.3
2017,6,27,8,0,24.1,1010.8,211.128,1.3
2017,6,27,9,0,25.5,1010.3,291.69,1.7
2017,6,27,10,0,25.9,1010.2,436.146,1.9
2017,6,27,11,0,28.4,1010,672.276,2.2
2017,6,27,12,0,26.5,1009.9,480.594,4.2
2017,6,27,13,0,25.2,1009.8,330.582,4.2
2017,6,27,14,0,24.4,1010.4,130.566,2.6
2017,6,27,15,0,24.1,1010.7,80.562,2.4
2017,6,27,16,0,24.1,1010.1,108.342,0.4
2017,6,27,17,0,24.6,1010.2,75.006,0.7
2017,6,27,18,0,24.4,1011.1,25.002,2.8
2017,6,27,19,0,23,1011.5,0,0.9
2017,6,27,20,0,23.2,1012.2,0,0.6
2017,6,27,21,0,23.1,1012.3,0,2.2
2017,6,27,22,0,22.9,1012.3,0,0.7
2017,6,27,23,0,22.8,1012.1,0,1.2
2017,6,28,0,0,22.7,1012.1,0,1.1
2017,6,28,1,0,22.7,1011.7,0,0.2
2017,6,28,2,0,22.8,1011.9,0,1
2017,6,28,3,0,22.8,1012.1,0,0.7
2017,6,28,4,0,22.5,1012.4,0,0.5
2017,6,28,5,0,21.1,1012.9,2.778,3.2
2017,6,28,6,0,21,1013.3,8.334,2.9
2017,6,28,7,0,21.6,1013.4,52.782,1.8
2017,6,28,8,0,22.8,1013,147.234,1.3
2017,6,28,9,0,24.4,1012.7,386.142,1.2
2017,6,28,10,0,25.6,1012.6,433.368,1.3
2017,6,28,11,0,27,1012.3,575.046,2.4
2017,6,28,12,0,27.1,1012.3,641.718,5
2017,6,28,13,0,28.4,1012.2,794.508,3.8
2017,6,28,14,0,27.4,1011.9,575.046,3.2
2017,6,28,15,0,26.6,1012.2,341.694,2.5
2017,6,28,16,0,26,1012.2,247.242,3.1
2017,6,28,17,0,25.1,1012.5,144.456,3.3
2017,6,28,18,0,24.8,1012.3,66.672,2.2
2017,6,28,19,0,24.6,1012.8,5.556,2.2
2017,6,28,20,0,24.5,1013,0,1.6
2017,6,28,21,0,24.6,1013.4,0,2.2
2017,6,28,22,0,24.3,1013.7,0,1.2
2017,6,28,23,0,24.2,1013.5,0,1.1
2017,6,29,0,0,24,1013,0,0.9
2017,6,29,1,0,23.9,1012.8,0,2.6
2017,6,29,2,0,24,1012.9,0,0.9
2017,6,29,3,0,23.6,1013.1,0,0.4
2017,6,29,4,0,23.7,1013.3,0,0.7
2017,6,29,5,0,23.6,1013.5,2.778,0.5
2017,6,29,6,0,23.6,1013.8,27.78,1.2
2017,6,29,7,0,23.5,1014,69.45,0.6
2017,6,29,8,0,24.4,1014.1,125.01,1.3
2017,6,29,9,0,25.3,1014,322.248,1.3
2017,6,29,10,0,26.4,1013.3,438.924,1.2
2017,6,29,11,0,27.3,1012.7,597.27,2.7
2017,6,29,12,0,25.6,1013,336.138,4.2
2017,6,29,13,0,25.3,1012.6,313.914,2.6
2017,6,29,14,0,24.8,1012.1,219.462,2.1
2017,6,29,15,0,25.3,1011.9,291.69,2.6
2017,6,29,16,0,23.9,1012.1,102.786,4
2017,6,29,17,0,23.8,1011.6,66.672,3.3
2017,6,29,18,0,23.6,1011.3,11.112,1.6
2017,6,29,19,0,23.7,1011.1,0,0.8
2017,6,29,20,0,24,1011.2,0,1.6
2017,6,29,21,0,24,1011.8,0,3.7
2017,6,29,22,0,24,1011.6,0,0.9
2017,6,29,23,0,24.4,1011.4,0,0.6
2017,6,30,0,0,23.9,1011.4,0,2.9
2017,6,30,1,0,23.6,1011.7,0,2.6
2017,6,30,2,0,23.4,1011.5,0,1.6
2017,6,30,3,0,23.5,1011.3,0,0.7
2017,6,30,4,0,23.6,1011.1,0,1.5
2017,6,30,5,0,24,1010.9,11.112,1.7
2017,6,30,6,0,24.6,1011.2,58.338,1.1
2017,6,30,7,0,26.3,1011.3,225.018,1.2
2017,6,30,8,0,27.1,1011.4,316.692,2.4
2017,6,30,9,0,30.2,1011,713.946,3
2017,6,30,10,0,31,1010.7,672.276,4.2
2017,6,30,11,0,32.2,1010.2,986.19,4.2
2017,6,30,12,0,32.1,1009.9,855.624,4.8
2017,6,30,13,0,31.3,1009.9,594.492,5.1
2017,6,30,14,0,30.5,1009.4,350.028,2.5
2017,6,30,15,0,30.5,1009.3,300.024,3.6
2017,6,30,16,0,30.9,1008.7,455.592,3.6
2017,6,30,17,0,30.3,1008.7,227.796,4.2
2017,6,30,18,0,29.4,1009.3,72.228,3.3
2017,6,30,19,0,29.2,1009.4,8.334,3.9
2017,6,30,20,0,28.8,1009.8,0,2.6
2017,6,30,21,0,28.7,1010.2,0,1.4
2017,6,30,22,0,27.8,1010.1,0,2.6
2017,6,30,23,0,27.1,1010,0,1.7
2017,7,1,0,0,27.3,1009.5,0,2.1
2017,7,1,1,0,27,1009.4,0,1.6
2017,7,1,2,0,26.4,1009.2,0,0.5
2017,7,1,3,0,25.9,1009.4,0,0.6
2017,7,1,4,0,25.6,1009.5,0,0.9
2017,7,1,5,0,26,1009.9,22.224,1.2
2017,7,1,6,0,26.7,1010.4,94.452,1.1
2017,7,1,7,0,28.3,1010.3,319.47,1
2017,7,1,8,0,28.2,1010.7,388.92,3.2
2017,7,1,9,0,30.8,1010.2,588.936,3.1
2017,7,1,10,0,30.2,1010.5,497.262,2.9
2017,7,1,11,0,30.6,1009.9,519.486,2.2
2017,7,1,12,0,32,1009.4,444.48,1.6
2017,7,1,13,0,31.6,1009.1,458.37,3.6
2017,7,1,14,0,30.7,1008.9,308.358,2.8
2017,7,1,15,0,30.9,1008.9,430.59,3.2
2017,7,1,16,0,30.5,1008.8,216.684,2.6
2017,7,1,17,0,30.6,1009.2,238.908,3.3
2017,7,1,18,0,30.8,1010,108.342,4.3
2017,7,1,19,0,29.7,1010.9,8.334,2.5
2017,7,1,20,0,29,1011.3,0,1.9
2017,7,1,21,0,28.9,1011.9,0,2.7
2017,7,1,22,0,28.4,1012.2,0,3
2017,7,1,23,0,28.5,1012.2,0,2.8
2017,7,2,0,0,28.3,1011.9,0,2.7
2017,7,2,1,0,27.9,1011.5,0,1.6
2017,7,2,2,0,27.9,1011.4,0,2.8
2017,7,2,3,0,27.4,1011.2,0,1.9
2017,7,2,4,0,27,1011.4,0,2.1
2017,7,2,5,0,27.4,1011.6,19.446,1.8
2017,7,2,6,0,28.4,1011.6,147.234,1.3
2017,7,2,7,0,29.1,1011.9,311.136,2.5
2017,7,2,8,0,30.5,1012,391.698,4
2017,7,2,9,0,32.1,1012.1,591.714,3.5
2017,7,2,10,0,31.6,1012,733.392,4.8
2017,7,2,11,0,31.7,1011.6,705.612,4.7
2017,7,2,12,0,33.2,1011.2,1088.976,4.5
2017,7,2,13,0,33.7,1010.8,683.388,4.5
2017,7,2,14,0,32.7,1010.7,444.48,4
2017,7,2,15,0,32.9,1010.4,322.248,3.3
2017,7,2,16,0,33.4,1010.3,350.028,4.8
2017,7,2,17,0,32.3,1010.8,205.572,4.3
2017,7,2,18,0,31.4,1011.5,77.784,4.6
2017,7,2,19,0,30.7,1012.1,8.334,3.6
2017,7,2,20,0,29.9,1012.5,0,3
2017,7,2,21,0,29.2,1012.8,0,2.6
2017,7,2,22,0,28.6,1012.6,0,3.3
2017,7,2,23,0,28.3,1012.4,0,2.6
2017,7,3,0,0,28.3,1011.8,0,3.4
2017,7,3,1,0,28.2,1011.3,0,2.9
2017,7,3,2,0,28.4,1010.7,0,4.3
2017,7,3,3,0,28.5,1010.8,0,3.1
2017,7,3,4,0,28.5,1010.5,0,3.5
2017,7,3,5,0,28.6,1010.9,19.446,4
2017,7,3,6,0,29.2,1011.1,100.008,2.8
2017,7,3,7,0,29.9,1011.2,280.578,3.1
2017,7,3,8,0,30.7,1011.5,422.256,5.2
2017,7,3,9,0,31.3,1011.3,380.586,4.7
2017,7,3,10,0,32.4,1011.1,577.824,5.1
2017,7,3,11,0,33.5,1010.9,747.282,6.4
2017,7,3,12,0,30.5,1010.7,622.272,7.6
2017,7,3,13,0,33.1,1010.2,838.956,5.1
2017,7,3,14,0,32.9,1010,658.386,5
2017,7,3,15,0,33,1009.6,513.93,5.1
2017,7,3,16,0,32.6,1009.5,277.8,5.3
2017,7,3,17,0,32,1009.7,163.902,4.7
2017,7,3,18,0,31.2,1010,75.006,4.3
2017,7,3,19,0,30.8,1010.2,5.556,2.5
2017,7,3,20,0,30.2,1010.5,0,3.1
2017,7,3,21,0,29.9,1010.5,0,2.7
2017,7,3,22,0,29.5,1009.9,0,2.4
2017,7,3,23,0,28.9,1009.7,0,2.1
2017,7,4,0,0,28.8,1009.2,0,2.4
2017,7,4,1,0,28.5,1008.3,0,1.7
2017,7,4,2,0,28.9,1007.5,0,3.9
2017,7,4,3,0,28.9,1007.2,0,2.8
2017,7,4,4,0,28.6,1006.6,0,3.4
2017,7,4,5,0,28,1006.5,2.778,4.1
2017,7,4,6,0,26.2,1005.8,5.556,2.5
2017,7,4,7,0,26.2,1005.1,41.67,2.6
2017,7,4,8,0,25.6,1004.7,69.45,1.2
2017,7,4,9,0,26.2,1005.3,152.79,4.7
2017,7,4,10,0,24.6,1007.3,97.23,6.5
2017,7,4,11,0,25.6,1008,266.688,2.4
2017,7,4,12,0,27.9,1007.5,769.506,1.8
2017,7,4,13,0,30.1,1007.3,677.832,1.9
2017,7,4,14,0,30.6,1007.4,600.048,4.7
2017,7,4,15,0,29.9,1007.8,586.158,5.1
2017,7,4,16,0,29.9,1007.8,347.25,4.4
2017,7,4,17,0,30.1,1007.8,250.02,3.6
2017,7,4,18,0,29.1,1008.1,52.782,3.9
2017,7,4,19,0,28.6,1008.7,8.334,2.5
2017,7,4,20,0,28.5,1009.2,0,1.5
2017,7,4,21,0,28.7,1009.5,0,2.5
2017,7,4,22,0,28.6,1009.8,0,3
2017,7,4,23,0,28.7,1009.9,0,1.7
2017,7,5,0,0,27.6,1009.9,0,0.4
2017,7,5,1,0,27.5,1009.9,0,0.8
2017,7,5,2,0,27.6,1009.6,0,1
2017,7,5,3,0,28.2,1009.7,0,2.3
2017,7,5,4,0,27.2,1009.8,0,2.1
2017,7,5,5,0,27.3,1010.4,16.668,2.8
2017,7,5,6,0,26.4,1010.9,33.336,1.3
2017,7,5,7,0,28.5,1011.2,233.352,0.9
2017,7,5,8,0,29.1,1011.4,288.912,2.5
2017,7,5,9,0,29.2,1011.3,263.91,2.9
2017,7,5,10,0,28.6,1011.4,319.47,3.6
2017,7,5,11,0,28.1,1011.3,483.372,5.3
2017,7,5,12,0,29.5,1010.8,577.824,3.4
2017,7,5,13,0,30,1011.1,697.278,3.9
2017,7,5,14,0,30.2,1010.6,827.844,5.9
2017,7,5,15,0,28.8,1010.7,408.366,5.6
2017,7,5,16,0,27.2,1010.7,102.786,3.9
2017,7,5,17,0,27.2,1011,47.226,3.5
2017,7,5,18,0,27.2,1011.5,16.668,2.4
2017,7,5,19,0,27,1011.9,2.778,2.1
2017,7,5,20,0,27,1012.6,0,1.3
2017,7,5,21,0,26.9,1012.7,0,1.1
2017,7,5,22,0,27.1,1012.5,0,0.5
2017,7,5,23,0,27.1,1012.3,0,3.1
2017,7,6,0,0,24.7,1012.3,0,1.3
2017,7,6,1,0,24.1,1012.1,0,1.6
2017,7,6,2,0,23.8,1012.6,0,2.1
2017,7,6,3,0,23,1012.2,0,1.6
2017,7,6,4,0,23.3,1012.9,0,0.5
2017,7,6,5,0,23.3,1013,0,1.9
2017,7,6,6,0,23.3,1013.6,0,2
2017,7,6,7,0,23.7,1013.7,19.446,1.6
2017,7,6,8,0,23.5,1013.6,25.002,2.3
2017,7,6,9,0,23.6,1013.9,36.114,1.1
2017,7,6,10,0,23.6,1013.9,44.448,3
2017,7,6,11,0,23.9,1013.2,91.674,3
2017,7,6,12,0,24.2,1013.6,130.566,2.1
2017,7,6,13,0,24.4,1013.1,63.894,1.2
2017,7,6,14,0,24.8,1012.6,158.346,1.5
2017,7,6,15,0,25.2,1011.7,166.68,1.7
2017,7,6,16,0,25.4,1011,86.118,2.3
2017,7,6,17,0,24.9,1011.8,27.78,0.6
2017,7,6,18,0,24.2,1011.5,2.778,2.5
2017,7,6,19,0,24.2,1012.6,0,1.7
2017,7,6,20,0,23.9,1012.3,0,3.1
2017,7,6,21,0,24.2,1012.9,0,2.3
2017,7,6,22,0,24.1,1013,0,1.9
2017,7,6,23,0,24,1012.6,0,2.2
2017,7,7,0,0,24.1,1011.9,0,1.8
2017,7,7,1,0,24,1011.3,0,1.9
2017,7,7,2,0,24,1011.6,0,2.1
2017,7,7,3,0,24,1011.6,0,2.3
2017,7,7,4,0,24.1,1011.5,0,1.7
2017,7,7,5,0,24.2,1012,2.778,2.4
2017,7,7,6,0,24.4,1012.8,25.002,1.9
2017,7,7,7,0,25.2,1012.6,130.566,1.7
2017,7,7,8,0,25.1,1012.9,63.894,1.8
2017,7,7,9,0,25.1,1013.1,47.226,2.1
2017,7,7,10,0,25.2,1013.1,52.782,1
2017,7,7,11,0,25.3,1013.1,91.674,2.1
2017,7,7,12,0,25.7,1012.7,72.228,2
2017,7,7,13,0,26.3,1012.3,202.794,2.3
2017,7,7,14,0,27.3,1011.7,280.578,3
2017,7,7,15,0,28.2,1011.4,266.688,2.3
2017,7,7,16,0,28.2,1011.3,188.904,2.1
2017,7,7,17,0,28.5,1011.1,158.346,2.2
2017,7,7,18,0,28.6,1011.2,50.004,2.5
2017,7,7,19,0,27.4,1011.1,5.556,1.5
2017,7,7,20,0,27.5,1011.2,0,2.8
2017,7,7,21,0,27.7,1011.5,0,2.3
2017,7,7,22,0,27.6,1011.3,0,2.6
2017,7,7,23,0,27.5,1011,0,2.3
2017,7,8,0,0,26.3,1010.8,0,0.7
2017,7,8,1,0,27.4,1010.5,0,2.3
2017,7,8,2,0,27.1,1010.6,0,2.6
2017,7,8,3,0,26.6,1010.7,0,2.4
2017,7,8,4,0,26.5,1010.5,0,2.1
2017,7,8,5,0,26.5,1010.8,8.334,1.5
2017,7,8,6,0,26.8,1011,72.228,2
2017,7,8,7,0,27.7,1011.3,172.236,1.5
2017,7,8,8,0,28.1,1011.2,130.566,1.3
2017,7,8,9,0,30.3,1011,494.484,2
2017,7,8,10,0,31.2,1011.1,447.258,3.3
2017,7,8,11,0,32,1010.8,588.936,3.1
2017,7,8,12,0,32.5,1010.2,750.06,3.9
2017,7,8,13,0,33.2,1009.6,875.07,4.5
