Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Mean Sea Level Pressure  [MSL],Shortwave Radiation  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd]
2017,6,28,15,0,22.28,998.1,197.58,3.05,211.61,3.83,213.27
2017,6,28,16,0,21.27,998.4,145.07,4.33,213.69,6.08,216.3
2017,6,28,17,0,21.04,998,160.2,3.58,215.91,4.53,221.42
2017,6,28,18,0,19.11,998.3,80.99,5.54,277.25,7.89,282.45
2017,6,28,19,0,16.35,998.1,32.93,3.8,268.49,5.32,265.68
2017,6,28,20,0,15.91,998.6,2.67,1.97,246.04,3.68,247.62
2017,6,28,21,0,15.27,999.2,0,2.38,247.75,4.31,248.2
2017,6,28,22,0,15.25,998.8,0,2.78,232.31,4.41,237.03
2017,6,28,23,0,15.08,998.6,0,3.98,244.72,6.05,247.67
2017,6,29,0,0,14.77,998.7,0,2.41,228.37,4.1,235.92
2017,6,29,1,0,15.05,998.5,0,2.62,223.45,4.69,236.31
2017,6,29,2,0,15.21,998,0,5.85,253.11,8.39,254.8
2017,6,29,3,0,14.5,998.2,0,4.78,254.22,6.72,255.34
2017,6,29,4,0,14.36,998.6,3.56,2.87,240.75,4.65,244.54
2017,6,29,5,0,14.89,998.5,69.42,1.66,237.26,2.51,241.39
2017,6,29,6,0,16.25,998.1,230.51,1.25,208.61,1.12,206.57
2017,6,29,7,0,16.88,997.9,300.82,1.24,255.96,0.8,270
2017,6,29,8,0,17.98,997.6,445,1.4,265.91,1.1,270
2017,6,29,9,0,18.85,997.3,538.45,1.5,266.19,1.1,270
2017,6,29,10,0,20.72,996.6,569.6,4.34,244.03,4.52,245.14
2017,6,29,11,0,19.82,996.9,492.17,6.08,244.7,7.56,245.81
2017,6,29,12,0,20.02,1000.2,574.94,5.25,262.33,5.95,262.28
2017,6,29,13,0,20.15,1000.3,465.47,5.56,261.72,6.79,260.68
2017,6,29,14,0,19.55,1000.9,244.75,6.08,242.59,6.98,244.54
2017,6,29,15,0,14.03,1002.9,71.2,7.65,258.69,10.33,255.43
2017,6,29,16,0,13.86,1003.4,26.7,4.82,221.63,7.21,226.12
2017,6,29,17,0,15.02,1003.4,88.11,2.15,201.8,2.75,213.11
2017,6,29,18,0,14.69,1003.1,40.94,2.4,225,4.47,235.95
2017,6,29,19,0,14.87,1002.6,46.28,1.79,153.43,2.98,166.43
2017,6,29,20,0,15.17,1003.4,9.79,0.92,167.47,1.99,252.47
2017,6,29,21,0,14.2,1004.1,0,0.85,315,2.55,315
2017,6,29,22,0,13.72,1003.9,0,1.53,148.39,1,180
2017,6,29,23,0,12.02,1004,0,2.75,146.89,3.67,162.55
2017,6,30,0,0,11.81,1004.2,0,2.57,166.5,4.7,209.29
2017,6,30,1,0,11.35,1004.8,0,2.42,204.44,4.52,234.9
2017,6,30,2,0,10.87,1004.6,0,1.92,188.97,3.94,234.29
2017,6,30,3,0,10.17,1004.7,0,2.5,180,3.47,223.83
2017,6,30,4,0,9.94,1005.1,4.45,2.6,180,4.28,217.41
2017,6,30,5,0,11.55,1005.3,108.58,2.33,189.87,3.58,210.14
2017,6,30,6,0,14.11,1004.7,248.31,3.41,211.83,3.69,212.83
2017,6,30,7,0,15.9,1004.4,408.51,5.87,224.31,7.07,226.15
2017,6,30,8,0,17.38,1004.4,558.03,7.08,227.29,8.07,228.01
2017,6,30,9,0,18.6,1004,690.64,7.58,228.74,8.57,228.31
2017,6,30,10,0,19.68,1003.6,793.88,8.35,227.91,9.71,228.76
2017,6,30,11,0,20.33,1003.5,860.63,9.26,225.44,10.96,226.11
2017,6,30,12,0,22.01,1005.8,824.14,4,233.13,3.86,233.43
2017,6,30,13,0,22.46,1005.8,805.45,5.05,236.31,5.22,237.53
2017,6,30,14,0,22.61,1005.3,747.6,5.46,243.9,5.86,244.75
2017,6,30,15,0,21.46,1005.4,616.77,5.57,260.71,6.07,261.47
2017,6,30,16,0,21.61,1005.8,267.89,5.02,257.35,5.75,256.93
2017,6,30,17,0,18.76,1007,156.64,7.97,289.8,9.49,288.43
2017,6,30,18,0,17.07,1007.7,150.41,3.77,280.71,4.28,280.78
2017,6,30,19,0,17.35,1007.2,64.08,1.49,289.65,2.21,288.43
2017,6,30,20,0,17,1008.2,5.34,1.08,158.2,1.3,180
2017,6,30,21,0,15.96,1008.7,0,2.22,144.16,3.01,158.55
2017,6,30,22,0,15,1009.6,0,1.36,287.1,2.42,299.74
2017,6,30,23,0,14.63,1009.4,0,1.87,254.48,3.2,255.53
2017,7,1,0,0,13.94,1010.2,0,3.59,257.13,5.97,256.43
2017,7,1,1,0,12.92,1011.1,0,3.7,251.08,6.3,249.55
2017,7,1,2,0,12.04,1011,0,3.4,241.93,5.86,244.75
2017,7,1,3,0,12.11,1011.4,0,3.33,237.26,5.99,244.29
2017,7,1,4,0,11.56,1011.5,3.56,3.25,225,5.6,235.18
2017,7,1,5,0,12.32,1012.1,97.9,3.75,228.24,5.22,233.57
2017,7,1,6,0,13.78,1012.1,253.65,4.92,240.83,5.99,242.15
2017,7,1,7,0,15.11,1011.9,404.06,5.69,251.57,6.55,251.29
2017,7,1,8,0,16.63,1011.6,554.47,5.87,256.2,6.43,254.67
2017,7,1,9,0,17.95,1011.5,684.41,6.01,266.19,6.41,266.42
2017,7,1,10,0,18.47,1011.4,744.04,6,271.91,6.4,271.79
2017,7,1,11,0,18.67,1011.4,534,5.83,275.91,6.52,274.4
2017,7,1,12,0,17.56,1013.9,322.18,6.9,270,8.3,269.31
2017,7,1,13,0,17.48,1014.1,270.56,7.14,263.57,8.46,263.21
2017,7,1,14,0,17.64,1014.4,415.63,6.77,261.51,7.79,261.14
2017,7,1,15,0,17.72,1014.2,385.37,6.13,264.38,7.22,265.24
2017,7,1,16,0,17.15,1014.6,174.44,5.3,270,6.8,270
2017,7,1,17,0,17.06,1014.9,122.82,5.3,259.11,6.71,259.7
2017,7,1,18,0,16.71,1015,86.33,5.02,264.29,6.74,264.04
2017,7,1,19,0,16.05,1014.7,57.85,4.46,254.41,6.46,253.81
2017,7,1,20,0,15.51,1015.2,4.45,4.24,250.71,6.45,251
2017,7,1,21,0,15.1,1015.8,0,3.89,244.09,6.08,244.7
2017,7,1,22,0,14.87,1015.8,0,3.85,245.43,5.78,246.54
2017,7,1,23,0,14.69,1015.9,0,4.39,245.77,6.45,246.22
2017,7,2,0,0,14.14,1016.3,0,4.56,254.74,6.26,257.07
2017,7,2,1,0,13.12,1017,0,5.7,270,7.3,270
2017,7,2,2,0,12.51,1016.8,0,4.84,262.87,6.25,262.65
2017,7,2,3,0,12.41,1016.9,0,4.36,260.75,5.67,260.87
2017,7,2,4,0,12.47,1017.4,1.78,3.88,258.11,4.98,259.59
2017,7,2,5,0,13.19,1017.8,65.86,3.93,262.69,4.73,263.93
2017,7,2,6,0,13.68,1017.9,154.86,4.1,268.6,4.6,268.75
2017,7,2,7,0,14.36,1018,169.1,4.01,274.29,4.3,272.66
2017,7,2,8,0,14.34,1018.8,134.39,4.06,279.93,4.55,278.84
2017,7,2,9,0,14.53,1019,124.6,3.9,271.47,4.4,270
2017,7,2,10,0,14.66,1019.1,167.32,4.22,264.56,4.82,265.24
2017,7,2,11,0,16.21,1018.8,314.17,4.2,257.62,4.3,257.91
2017,7,2,12,0,17.03,1021,229.62,3.54,253.61,3.64,254.05
2017,7,2,13,0,19.17,1020.7,618.55,3.07,250.97,3.07,250.97
2017,7,2,14,0,20.37,1020.4,477.93,2.7,270,2.6,270
2017,7,2,15,0,19.83,1019.7,417.41,4,270,4.5,270
2017,7,2,16,0,19.85,1019.8,260.77,4.5,267.46,5,267.71
2017,7,2,17,0,19.63,1019.9,316.84,5.53,282.53,6.77,282.8
2017,7,2,18,0,18.77,1020.2,173.55,5.34,282.99,6.53,285.1
2017,7,2,19,0,17.36,1020.4,63.19,4.71,287.28,6.42,288.15
2017,7,2,20,0,16.54,1021.3,3.56,3.67,287.45,5.85,289.98
2017,7,2,21,0,15.47,1021.8,0,3.69,282.53,5.53,282.53
2017,7,2,22,0,14.63,1022,0,2.7,272.12,4.33,276.63
2017,7,2,23,0,14.72,1022.1,0,1.94,258.11,3.7,270
2017,7,3,0,0,14.63,1022.2,0,1.84,247.62,3.44,261.63
2017,7,3,1,0,14.45,1022.2,0,1.64,232.43,2.96,258.31
2017,7,3,2,0,14.32,1021.5,0,1.36,233.97,2.52,263.16
2017,7,3,3,0,14.21,1021.3,0,0.99,225,2.2,270
2017,7,3,4,0,14.27,1021.4,0.89,0.3,270,1.7,298.07
2017,7,3,5,0,14.68,1022.1,80.1,0.64,321.34,0.76,336.8
2017,7,3,6,0,15.32,1021.7,242.97,0.57,315,0.64,321.34
2017,7,3,7,0,16.35,1021.1,396.94,0.41,284.04,0.3,270
2017,7,3,8,0,16.63,1021.6,234.96,0.5,270,0.32,251.57
2017,7,3,9,0,17.94,1021.2,428.98,0.36,303.69,0.22,296.57
2017,7,3,10,0,19,1020.5,699.54,0.7,360,0.6,360
2017,7,3,11,0,20.11,1020,797.44,1.1,360,1.1,360
2017,7,3,12,0,22.56,1021.5,817.91,2.06,292.83,2.15,297.76
2017,7,3,13,0,23.29,1020.9,802.78,2.33,295.46,2.37,297.65
2017,7,3,14,0,23.88,1020.4,746.71,2.47,291.37,2.42,294.44
2017,7,3,15,0,24.04,1019.6,656.82,2.88,290.32,2.95,293.96
2017,7,3,16,0,24.01,1019.6,542.9,3.23,286.19,3.48,288.43
2017,7,3,17,0,23.73,1019.6,416.52,3.37,281.98,3.74,285.52
2017,7,3,18,0,23,1019.3,265.22,3.14,279.16,4.08,281.31
2017,7,3,19,0,21.67,1019,114.81,2.71,274.24,4.55,278.84
2017,7,3,20,0,20.51,1019.6,8.01,2.3,270,4.56,285.26
2017,7,3,21,0,19.84,1019.9,0,1.77,253.61,3.83,289.86
2017,7,3,22,0,19.14,1019.9,0,1.56,225,2.35,282.26
2017,7,3,23,0,18.1,1020.1,0,1.61,209.74,1.2,270
2017,7,4,0,0,16.6,1020.2,0,1.96,194.74,0.85,225
2017,7,4,1,0,15.44,1020.3,0,2.02,188.53,1.14,217.87
2017,7,4,2,0,15.23,1019.3,0,1.61,187.13,0.81,240.26
2017,7,4,3,0,15.2,1019.4,0,1.6,180,0.61,260.54
2017,7,4,4,0,15.23,1019.4,0.89,1.4,180,0.71,225
2017,7,4,5,0,15.75,1019.3,85.44,1,174.29,0.22,243.43
2017,7,4,6,0,17.21,1019.2,238.52,0,180,0.22,116.57
2017,7,4,7,0,18.73,1019.1,395.16,0.22,63.43,0.3,90
2017,7,4,8,0,20.39,1018.8,543.79,0.41,14.04,0.28,45
2017,7,4,9,0,21.97,1018.4,674.62,0.76,336.8,0.63,341.57
2017,7,4,10,0,23.02,1017.8,774.3,0.64,321.34,0.57,315
2017,7,4,11,0,24.04,1017.2,840.16,1.03,330.95,0.94,327.99
2017,7,4,12,0,25.69,1018.8,864.19,0.8,360,0.81,352.87
2017,7,4,13,0,26.36,1018.2,846.39,1.1,360,1.1,354.81
2017,7,4,14,0,26.73,1017.6,786.76,1.2,360,1.3,360
2017,7,4,15,0,26.9,1016.9,689.75,1.61,7.13,1.71,6.71
2017,7,4,16,0,26.89,1017.1,566.04,1.73,10.01,1.81,6.34
2017,7,4,17,0,26.62,1016.9,420.08,1.73,10.01,1.81,6.34
2017,7,4,18,0,26.03,1016.5,265.22,1.36,17.1,1.65,14.04
2017,7,4,19,0,25.2,1016.3,113.03,0.78,39.81,1.43,24.78
2017,7,4,20,0,24.38,1016.4,8.01,0.92,102.53,0.95,71.57
2017,7,4,21,0,23.16,1016.7,0,1.56,135,1.66,122.74
2017,7,4,22,0,21.23,1016.7,0,1.58,145.3,1.91,137.12
2017,7,4,23,0,19.87,1016.5,0,1.3,147.53,1.78,141.84
2017,7,5,0,0,19.02,1016.4,0,1.14,142.13,2.08,125.22
2017,7,5,1,0,18.53,1016.8,0,1.08,146.31,2.52,123.69
2017,7,5,2,0,18.08,1015.9,0,1.14,142.13,2.5,126.87
2017,7,5,3,0,17.68,1015.4,0,1.35,131.99,2.48,133.36
2017,7,5,4,0,17.26,1015.4,1.78,1.44,123.69,2.72,126.03
2017,7,5,5,0,17.3,1016,89.89,1.34,116.57,2.97,122.62
2017,7,5,6,0,18.45,1015.7,239.41,1.71,110.56,2.06,119.05
2017,7,5,7,0,20.61,1015.1,396.05,1.63,100.62,1.49,109.65
2017,7,5,8,0,22.82,1015.3,544.68,1,90,0.81,97.13
2017,7,5,9,0,24.72,1015,666.61,0.2,360,0.1,360
2017,7,5,10,0,26.2,1014.5,760.95,0.42,315,0.36,303.69
2017,7,5,11,0,27.35,1013.8,822.36,0.86,305.54,0.78,309.81
2017,7,5,12,0,29.22,1015.9,799.22,2.31,287.65,2.34,289.98
2017,7,5,13,0,29.68,1015.7,809.01,2.26,282.8,2.31,287.65
2017,7,5,14,0,30.1,1015.3,733.36,2.14,280.78,2.28,285.26
2017,7,5,15,0,30.13,1014.5,643.47,1.96,284.74,2.12,289.29
2017,7,5,16,0,30.07,1014.7,529.55,1.77,286.39,1.88,295.2
2017,7,5,17,0,29.83,1014.8,412.96,1.17,289.98,1.39,300.26
2017,7,5,18,0,29.28,1014.6,275.01,0.32,341.57,0.71,315
2017,7,5,19,0,28.4,1014.2,121.04,0.81,97.13,0.5,53.13
2017,7,5,20,0,27.32,1014.8,7.12,1.92,117.9,1.77,106.39
2017,7,5,21,0,25.09,1015.2,0,2.33,133.26,3.36,126.53
2017,7,5,22,0,23.5,1015.3,0,1.84,139.4,3.12,140.19
2017,7,5,23,0,22.1,1015.2,0,1.56,129.81,2.62,139.64
2017,7,6,0,0,21.23,1015.6,0,1.56,135,2.84,129.29
2017,7,6,1,0,21.22,1015.8,0,1.56,135,2.26,135
2017,7,6,2,0,20.98,1015,0,1.72,125.54,2.7,128.99
2017,7,6,3,0,20.54,1014.8,0,1.66,122.74,3.2,128.66
2017,7,6,4,0,19.58,1015.1,1.78,1.48,118.3,2.69,131.99
2017,7,6,5,0,19.53,1016.1,87.22,0.85,135,1.43,155.22
2017,7,6,6,0,20.68,1015.8,236.74,1.06,131.19,1.3,180
2017,7,6,7,0,23.27,1015.1,392.49,1.03,150.95,0.98,156.04
2017,7,6,8,0,25.65,1015.5,541.12,0.5,180,0.54,158.2
2017,7,6,9,0,27.44,1015.4,671.06,0.41,255.96,0.28,225
2017,7,6,10,0,28.71,1014.8,771.63,0.1,90,0.1,90
2017,7,6,11,0,29.78,1014,838.38,0.7,90,0.6,90
2017,7,6,12,0,31.08,1016.6,844.61,0.2,180,0.1,180
2017,7,6,13,0,31.67,1016,827.7,0.22,116.57,0.14,45
2017,7,6,14,0,32.06,1015.6,782.31,0.51,101.31,0.32,71.57
2017,7,6,15,0,32.06,1014.4,680.85,0.71,98.13,0.41,75.96
2017,7,6,16,0,31.96,1014.5,554.47,0.81,97.13,0.51,78.69
2017,7,6,17,0,31.62,1014.7,421.86,1.5,90,1.24,75.96
2017,7,6,18,0,30.81,1014.3,256.32,2.14,100.78,2.45,101.77
2017,7,6,19,0,29.09,1014.1,119.26,2.28,113.2,3.58,116.57
2017,7,6,20,0,27.1,1015,9.79,2.51,113.5,4.43,108.43
2017,7,6,21,0,25.08,1015.5,0,2.52,123.69,3.96,135
2017,7,6,22,0,23.63,1015.3,0,2.56,141.34,3.35,169.7
2017,7,6,23,0,22.29,1014.9,0,3.26,162.12,4.46,189.04
2017,7,7,0,0,22.25,1014.8,0,3.58,157.01,6.87,192.62
2017,7,7,1,0,23.01,1015,0,3.04,207.41,6.02,228.37
2017,7,7,2,0,20.35,1014.5,0,2.14,190.78,4.75,220.73
2017,7,7,3,0,21.1,1014.6,0,1.33,167.01,2.76,226.47
2017,7,7,4,0,21.34,1014.8,1.78,1.79,153.43,2.06,209.05
2017,7,7,5,0,20.81,1015.4,85.44,1.75,166.76,2.5,216.87
2017,7,7,6,0,22.38,1015,232.29,0.85,159.44,1.35,228.01
2017,7,7,7,0,25.71,1014.5,387.15,1.14,285.26,0.67,333.43
2017,7,7,8,0,28.05,1014.8,519.76,3.16,280.95,2.67,282.99
2017,7,7,9,0,29.06,1014.7,617.66,4.9,270,5.2,270
2017,7,7,10,0,29.74,1014.2,709.33,5.15,262.18,5.45,262.61
2017,7,7,11,0,30.51,1013.5,774.3,5.22,264.51,5.61,265.91
2017,7,7,12,0,31.1,1016.1,849.95,6.93,274.97,7.63,275.26
2017,7,7,13,0,31.49,1015.9,833.93,7.1,279.73,7.91,279.46
2017,7,7,14,0,31.36,1015.8,762.73,6.99,279.06,7.71,279.71
2017,7,7,15,0,30.91,1015.3,677.29,6.36,282.72,7.2,283.65
2017,7,7,16,0,29.95,1015.6,509.08,5.44,287.1,6.71,287.35
2017,7,7,17,0,29.22,1015.9,144.18,3.99,292.07,5.48,291.41
2017,7,7,18,0,28.2,1015.5,106.8,2.86,294.78,4.9,290.28
2017,7,7,19,0,27.06,1015.3,44.5,2.28,293.2,4.53,292.04
2017,7,7,20,0,26.32,1015.9,1.78,1.24,284.04,3.42,290.56
2017,7,7,21,0,25.38,1016,0,0.91,186.34,1.58,288.43
2017,7,7,22,0,24.36,1015.9,0,1.84,167.47,0.98,156.04
2017,7,7,23,0,23.3,1015.6,0,1.49,160.35,1.89,147.99
2017,7,8,0,0,22.35,1015.5,0,1,143.13,0.78,140.19
2017,7,8,1,0,21.73,1015.8,0,0.78,129.81,0.61,99.46
2017,7,8,2,0,21.24,1014.7,0,1.12,116.57,1.43,114.78
2017,7,8,3,0,20.67,1014.5,0,1.3,112.62,2.69,111.8
2017,7,8,4,0,20.05,1014.8,0.89,1.66,115.02,3.36,120.38
2017,7,8,5,0,19.98,1014.9,80.99,1.58,108.43,3.58,120.14
2017,7,8,6,0,21.09,1014.5,221.61,1.93,111.25,3.36,120.38
2017,7,8,7,0,23.34,1014.3,380.03,2.06,104.04,2.31,107.65
2017,7,8,8,0,25.87,1014.4,531.33,2.42,97.13,2.55,101.31
2017,7,8,9,0,27.98,1014.1,660.38,2,90,1.9,90
2017,7,8,10,0,29.16,1013.3,743.15,0.91,83.66,0.91,83.66
2017,7,8,11,0,30.06,1012.5,782.31,0.7,360,0.8,360
2017,7,8,12,0,31.79,1014.7,846.39,4.24,289.29,4.49,290.85
2017,7,8,13,0,31.91,1014.5,828.59,4.59,290.41,4.92,293.96
2017,7,8,14,0,31.83,1014,769.85,4.38,297.15,4.7,299.29
2017,7,8,15,0,31.66,1013.3,675.51,3.62,309.4,3.91,309.81
2017,7,8,16,0,31.42,1013.1,554.47,2.83,312.14,3.04,313.67
2017,7,8,17,0,30.92,1012.9,409.4,3.12,309.81,3.55,310.43
2017,7,8,18,0,29.03,1013.6,163.76,4.31,291.8,6.2,290.77
2017,7,8,19,0,27.83,1012.9,63.19,1.72,324.46,3.69,319.4
2017,7,8,20,0,27.3,1013.4,8.01,1.7,135,0.54,111.8
2017,7,8,21,0,25.74,1013.6,0,2.87,150.75,3.88,145.49
2017,7,8,22,0,23.25,1012.8,0,3.22,154.23,5.95,163.39
2017,7,8,23,0,20.82,1012.8,0,2.55,135,3.16,145.3
2017,7,9,0,0,19.43,1012.9,0,2.01,95.71,2.06,104.04
2017,7,9,1,0,18.89,1012.5,0,2.69,111.8,3.8,125.36
2017,7,9,2,0,18.74,1011.2,0,2.47,104.04,2.33,120.96
2017,7,9,3,0,18.86,1010.5,0,2.85,108.43,4.62,111.57
2017,7,9,4,0,18.56,1010.3,1.78,2.46,116.57,4.34,128.45
2017,7,9,5,0,18.82,1010.7,80.99,0.7,90,1.88,115.2
2017,7,9,6,0,19.64,1010.4,99.68,1.02,78.69,1.4,85.91
2017,7,9,7,0,22.48,1010,299.04,1.7,90,1.6,93.58
2017,7,9,8,0,24.74,1009.8,392.49,1.32,98.75,1.22,99.46
2017,7,9,9,0,26.55,1009.7,549.13,0.6,270,0.51,258.69
2017,7,9,10,0,28.15,1009.5,598.08,2.04,258.69,1.96,255.26
2017,7,9,11,0,29.26,1008.6,663.94,2.37,332.35,2.33,334.54
2017,7,9,12,0,28.54,1009.9,202.03,2.37,62.35,2.75,70.91
2017,7,9,13,0,29.7,1009.2,416.52,2.82,96.12,2.91,93.95
2017,7,9,14,0,30.46,1007.8,348.88,4.1,90,4.2,91.36
2017,7,9,15,0,30.61,1006.8,543.79,4.71,107.28,4.9,106.59
2017,7,9,16,0,30.58,1005.8,517.09,5.77,123.69,6.3,125.96
2017,7,9,17,0,29.38,1005,417.41,7.11,129.29,8.93,131.37
2017,7,9,18,0,24.72,1006.7,258.99,6.69,260.54,8.5,270
2017,7,9,19,0,22.55,1007.1,86.33,6.28,260.84,8.61,268
2017,7,9,20,0,21.57,1008.5,3.56,5.34,321.84,7.36,328.9
2017,7,9,21,0,20.3,1008.7,0,1.6,356.42,2.1,357.27
2017,7,9,22,0,20,1008.4,0,0.5,126.87,0.92,167.47
2017,7,9,23,0,19.84,1008.1,0,1.75,120.96,2.4,135
2017,7,10,0,0,19.56,1008,0,2.28,118.81,3.05,131.01
2017,7,10,1,0,19.45,1007.7,0,2.12,135,3.29,160.46
2017,7,10,2,0,20.02,1006.5,0,1.91,173.99,3.86,216.57
2017,7,10,3,0,19.31,1006.5,0,1.94,235.49,3.81,256.33
2017,7,10,4,0,18.56,1006.6,0.89,1.84,167.47,2.09,196.7
2017,7,10,5,0,19.16,1006.7,42.72,3.23,196.19,5.14,206.57
2017,7,10,6,0,21.72,1006.6,207.37,5.01,243.95,6,246.43
2017,7,10,7,0,22.51,1006.5,285.69,6.63,246.91,8.34,247.43
2017,7,10,8,0,22.57,1007.3,478.82,7.28,254.05,8.89,252.99
2017,7,10,9,0,22.25,1007.8,448.56,8.57,253.04,10.22,253.52
2017,7,10,10,0,22.75,1008.1,709.33,9.56,263.4,10.97,263.72
2017,7,10,11,0,23.43,1008.2,826.81,8.5,268.65,9.3,268.15
2017,7,10,12,0,24.38,1011.2,419.19,6.59,279.61,7.4,279.33
2017,7,10,13,0,24.37,1011.2,777.86,5.97,278.67,6.46,278
2017,7,10,14,0,23.36,1011.3,395.16,5.36,278.58,6.28,279.16
2017,7,10,15,0,22.96,1011,198.47,3.8,270,4.2,271.36
2017,7,10,16,0,22.83,1011,188.68,2.96,258.31,3.41,264.96
2017,7,10,17,0,22.39,1011,97.01,2.06,247.17,2.6,254.36
2017,7,10,18,0,22.04,1010.8,74.76,1.57,243.43,2.44,250.82
2017,7,10,19,0,20.16,1011.1,26.7,3.35,280.3,4.95,278.13
2017,7,10,20,0,18.56,1011.9,1.78,2.3,270,3.51,265.1
2017,7,10,21,0,18.35,1011.9,0,1.62,201.8,2.83,212.01
2017,7,10,22,0,18.42,1012.2,0,2.39,213.02,4.33,236.31
2017,7,10,23,0,17.23,1012.7,0,3.44,244.18,5.89,249.1
2017,7,11,0,0,17.25,1013.1,0,3.75,260.79,6.26,261.74
2017,7,11,1,0,16.61,1013.3,0,3.69,257.47,5.71,258.89
2017,7,11,2,0,15.62,1012.6,0,2.78,239.74,4.66,247.29
2017,7,11,3,0,15.2,1012.6,0,2.06,230.91,3.83,254.88
2017,7,11,4,0,15.04,1012.8,0.89,1.35,221.99,2.96,258.31
2017,7,11,5,0,15.7,1013.2,86.33,1.27,225,2.12,250.71
2017,7,11,6,0,17.45,1012.9,229.62,2.18,254.05,2.16,256.61
2017,7,11,7,0,18.53,1012.6,367.57,1.75,256.76,1.63,259.38
2017,7,11,8,0,18.92,1012.8,347.1,1.32,278.75,1.26,288.43
2017,7,11,9,0,19.28,1012.6,223.39,1.08,291.8,1.08,303.69
2017,7,11,10,0,20.13,1012.1,277.68,1.12,280.3,0.95,288.43
2017,7,11,11,0,20.1,1011.7,242.97,1.41,278.13,1.22,279.46
2017,7,11,12,0,21.94,1014.9,299.93,2.35,282.26,2.47,284.04
2017,7,11,13,0,21.57,1015.1,218.05,3.11,275.53,3.52,276.52
2017,7,11,14,0,21.52,1015.4,240.3,3.3,271.74,3.71,273.09
2017,7,11,15,0,21.24,1014.9,228.73,3.3,271.74,3.71,273.09
2017,7,11,16,0,21.03,1015.2,184.23,2.7,267.88,3.1,268.15
2017,7,11,17,0,21.51,1015,304.38,2.41,228.37,2.55,228.18
2017,7,11,18,0,21.23,1014.5,256.32,2.55,191.31,2.89,194.04
2017,7,11,19,0,20.43,1014,105.02,2.11,148.57,3.1,159.23
2017,7,11,20,0,18.71,1014.6,5.34,2.97,147.38,5.23,173.42
2017,7,11,21,0,16.78,1015,0,3,150.02,4.8,180
2017,7,11,22,0,16.03,1014.9,0,2.62,136.55,3.3,181.74
2017,7,11,23,0,15.66,1014.5,0,2.69,135,2.75,190.49
2017,7,12,0,0,16.33,1014.4,0,2.41,131.63,2.33,189.87
2017,7,12,1,0,16.95,1014.3,0,2.3,124.38,2.1,182.73
2017,7,12,2,0,17.29,1013.5,0,2.33,120.96,2.25,159.15
2017,7,12,3,0,17.64,1013.4,0,2.25,122.28,2.28,156.8
2017,7,12,4,0,17.53,1013.3,0,2.08,125.22,1.82,170.54
2017,7,12,5,0,17.54,1013.8,45.39,1.94,124.51,0.91,173.66
2017,7,12,6,0,17.8,1013.2,99.68,1.06,131.19,1.84,225
2017,7,12,7,0,20.99,1012.8,185.12,2.12,250.71,3.06,258.69
2017,7,12,8,0,23.51,1012.8,465.47,6,259.44,6.96,257.56
2017,7,12,9,0,23.8,1012.8,596.3,7.59,257.06,8.85,256.28
2017,7,12,10,0,24.97,1012.8,573.16,8.26,253.1,9.62,253.07
2017,7,12,11,0,25.94,1011.8,731.58,8.69,258.04,10.02,257.91
2017,7,12,12,0,24.38,1013.7,545.57,8.22,265.82,10.04,264.86
2017,7,12,13,0,23.66,1014.6,408.51,8.46,276.79,9.63,274.76
2017,7,12,14,0,22.57,1015.2,370.24,8.29,278.33,9.79,277.63
2017,7,12,15,0,22.12,1015.4,196.69,7.41,273.09,9.01,273.18
2017,7,12,16,0,22.11,1016.4,449.45,8.03,275,9.33,274.92
2017,7,12,17,0,22.07,1016.7,261.66,7.23,275.55,8.54,275.38
2017,7,12,18,0,21.5,1016.9,195.8,6.65,282.15,8.18,282
2017,7,12,19,0,20.65,1017.4,112.14,4.78,289.57,6.8,289.77
2017,7,12,20,0,19.36,1018.5,6.23,3.01,291.45,5.55,293.33
2017,7,12,21,0,18.13,1019.4,0,2.26,282.8,4.92,296.57
2017,7,12,22,0,17.22,1020,0,1.8,266.82,3.74,304.11
2017,7,12,23,0,17,1020.3,0,1.32,261.25,1.98,315
2017,7,13,0,0,16.88,1021.1,0,1.22,304.99,2.3,357.51
2017,7,13,1,0,16.28,1021.2,0,1.39,338.96,2.72,353.66
2017,7,13,2,0,15.65,1020.5,0,1.33,347.01,2.6,360
2017,7,13,3,0,15.29,1020.8,0,1.24,345.96,2.31,355.03
2017,7,13,4,0,14.81,1021.2,0,1.62,338.2,2.73,336.25
2017,7,13,5,0,14.57,1021.6,38.27,2.06,337.17,2.42,335.56
2017,7,13,6,0,14.79,1021,104.13,1.6,356.42,1.82,350.54
2017,7,13,7,0,15.69,1021.3,170.88,1.79,116.57,1.86,126.25
2017,7,13,8,0,16.59,1021.5,234.07,3.52,124.59,3.8,125.36
2017,7,13,9,0,17.02,1021.2,288.36,3.76,118.61,4.03,119.74
2017,7,13,10,0,18.47,1020.9,405.84,3.67,119.36,3.81,119.93
2017,7,13,11,0,20.32,1019.7,816.13,3.9,112.62,4.03,113.39
2017,7,13,12,0,22.01,1019.3,811.68,1.57,63.43,1.22,55.01
2017,7,13,13,0,22.74,1018.9,794.77,1.4,85.91,1.2,85.24
2017,7,13,14,0,23.36,1018.4,740.48,1.3,90,1.1,84.81
