,Year,Month,Day,Hour,Minute,Temperature(2m)[ÅãC],Mean Sea Level Pressure[hpa],Radiation[W/m2],Wind Speed(10m)[m/s],Wind Direction(10m),Wind Speed(80m)[m/s],Wind Direction(80m),Date,Time,n,ts,É÷,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,Temperature(2m)[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
3099,2017,5,10,3,0,3.66,1012.4,0.0,2.66,124.29,5.24,118.52,2017-05-10 00:00:00,2017-05-10 03:00:00,130,3,-135,17.516495456484222,-0.6724726493039614,2.308340932454989,132.25819310696392,-0.3978233647870493,1.9799394964266228,113.44217683650302,1.3390911143274253,0.5327217328581757,0.6436606286594606,0.0,0.0,0.0,0.0,0.0,1.6903799747004025,0.0,0.0,0.0,276.81,276.81,3.660000000000025,0.0
3100,2017,5,10,4,0,3.28,1012.1,0.0,2.64,127.3,5.13,123.07,2017-05-10 00:00:00,2017-05-10 04:00:00,130,4,-120,17.516495456484222,-0.4749730034978585,2.0657296804272507,118.35759230338977,-0.23284143879505886,1.8057947363637865,103.46441706058414,1.3390911143274253,0.3117959017376763,0.40318586182609345,0.0,0.0,0.0,0.0,0.0,2.039898937044096,0.0,0.0,0.0,276.42999999999995,276.42999999999995,3.2799999999999727,0.0
3101,2017,5,10,5,0,4.3,1011.9,2.777777778,2.33,120.96,4.92,127.57,2017-05-10 00:00:00,2017-05-10 05:00:00,130,5,-105,17.516495456484222,-0.24497979470705067,1.8182951789380177,104.18063966213323,-0.040715916764310384,1.611523501671794,92.33349523193746,1.3390911143274253,0.05452232235078319,0.13497111103454779,0.002777777778,0.020580535765827607,0.002772632644058131,5.145133941868683e-06,0.002777777778,6.016806550744012,6.944444445555786e-07,0.043037753414003226,0.002627273121309681,277.45,277.51182849412146,4.361828494121482,0.43043823262762126
3102,2017,5,10,6,0,6.51,1011.5,33.33333333,3.27,113.43,4.07,114.68,2017-05-10 00:00:00,2017-05-10 06:00:00,130,6,-90,17.516495456484222,0.001833319971117606,1.5689630057967938,89.894958444316,0.16546016448123846,1.4045717379133358,80.47603260578934,1.3390911143274253,0.22156623603198075,0.14270523169456573,0.03333333333,0.23358171900343402,0.03272456547323899,0.0006087678567610125,0.03333333333,0.011080129026013909,8.68743580472845e-05,0.13514079955608033,0.03071991253437366,279.65999999999997,280.38294194164223,7.2329419416422525,4.9975875521633215
3103,2017,5,10,7,0,9.12,1010.3,86.11111111,4.37,105.95,5.28,108.78,2017-05-10 00:00:00,2017-05-10 07:00:00,130,7,-75,17.516495456484222,0.24864643464928565,1.319513776185135,75.60257038477815,0.3716362457267871,1.1900254493786686,68.18343576255691,1.3390911143274253,0.4976547944147443,0.41091998248611183,0.08611111111,0.20955688401673278,0.08448704525889128,0.0016240658511087191,0.08611111111,0.6690586225329622,0.0006673611110938872,0.137332150502007,0.08037784590491676,282.27,284.1615586402957,11.011558640295732,12.954167833401543
3104,2017,5,10,8,0,11.92,1009.7,91.66666667,5.44,107.1,6.04,109.33,2017-05-10 00:00:00,2017-05-10 08:00:00,130,8,-60,17.516495456484222,0.4786396434400938,1.071691630731927,61.403407380432135,0.563761767757536,0.9718630256630404,55.68364963530663,1.3390911143274253,0.754928373801638,0.6513947493194785,0.09166666667,0.14072368063415538,0.09050569630472599,0.0011609703652740028,0.09166666667,0.8490104700500873,0.0007562500000550024,0.11253946533138509,0.08587915960711134,285.07,287.0910228894207,13.941022889420708,13.739826901325754
3105,2017,5,10,9,0,14.22,1008.8,272.22222220000003,4.81,106.93,5.06,108.43,2017-05-10 00:00:00,2017-05-10 09:00:00,130,9,-45,17.516495456484222,0.6761392892461967,0.8282863980224224,47.45731483477786,0.7287436937495262,0.7543107669721159,43.21882338877837,1.3390911143274253,0.975854204922137,0.8477415742383146,0.27222222220000003,0.32111463029825843,0.2548879781464409,0.017334244053559156,0.27222222220000003,0.9278149437799321,0.014694959342195385,0.25234265373856946,0.25616877039058145,287.37,293.3985050631917,20.248505063191715,40.33605016516786
3106,2017,5,10,10,0,15.97,1008.0,386.1111111,3.61,94.76,3.52,96.52,2017-05-10 00:00:00,2017-05-10 10:00:00,130,10,-30,17.516495456484222,0.8276860975895053,0.5958244649791447,34.13822717394531,0.8553387780919279,0.5445919152424037,31.202818300335977,1.3390911143274253,1.145376557482578,0.9865797456028714,0.3861111111,0.39136330623132576,0.33069877418729215,0.05541233691270786,0.3861111111,0.9676704935977418,0.05466868925459992,0.37883237204466147,0.36724127192947675,289.12,297.7624112660737,24.612411266073707,57.18223824208063
3107,2017,5,10,11,0,17.43,1007.5,511.1111111000001,2.53,80.91,2.22,82.23,2017-05-10 00:00:00,2017-05-10 11:00:00,130,11,-15,17.516495456484222,0.9229524039243648,0.3951147438229753,22.638407244449198,0.9349197749950751,0.3627634052871229,20.784812084745916,1.3390911143274253,1.2519427633049007,1.0584476714755808,0.5111111111000001,0.4828874632861732,0.356837225031814,0.1542738860681861,0.5111111111000001,0.9871995743476778,0.16329083547836062,0.5493998651975623,0.49600710297674144,290.58,302.25270049005263,29.102700490052655,76.33821482445639
3108,2017,5,10,12,0,18.57,1006.7,272.22222220000003,2.7,92.12,2.5,92.29,2017-05-10 00:00:00,2017-05-10 12:00:00,130,12,0,17.516495456484222,0.95544596690907,0.2996293200368171,17.16749545648425,0.9620633710338333,0.2763293331213123,15.832504543515785,1.3390911143274253,1.288290511571295,1.0584476714755808,0.27222222220000003,0.2571900619522317,0.2654256582551105,0.006796563944889533,0.27222222220000003,0.9931216546393901,0.007193807281503215,0.15800939717469298,0.25617460253365887,291.71999999999997,297.74864231295874,24.59864231295876,39.889734978710415
3109,2017,5,10,13,0,19.48,1006.2,258.3333333,2.11,84.56,1.91,83.99,2017-05-10 00:00:00,2017-05-10 13:00:00,130,13,15,17.516495456484222,0.9229524039243648,0.3951147438229753,22.638407244449198,0.9349197749950751,0.3627634052871229,20.784812084745916,1.3390911143274253,1.2519427633049007,0.9865797456028714,0.25833333329999997,0.2618473919126929,0.2514237781595048,0.006909555140495183,0.25833333329999997,0.9871995743476778,0.0068168271527387515,0.1635440768216096,0.24310799225424373,292.63,298.3511414177165,25.201141417716542,37.79631002643002
3110,2017,5,10,14,0,20.04,1005.3,200.0,1.58,71.57,1.3,67.38,2017-05-10 00:00:00,2017-05-10 14:00:00,130,14,30,17.516495456484222,0.8276860975895053,0.5958244649791447,34.13822717394531,0.8553387780919279,0.5445919152424037,31.202818300335977,1.3390911143274253,1.145376557482578,0.8477415742383146,0.2,0.23592095289144874,0.19624795211846924,0.0037520478815307734,0.2,0.9676704935977418,0.0031807669777064312,0.13696802330344798,0.18786951222431186,293.19,297.61119585434545,24.461195854345476,29.264102352254127
3111,2017,5,10,15,0,20.26,1004.7,119.44444440000001,1.25,61.39,1.14,52.13,2017-05-10 00:00:00,2017-05-10 15:00:00,130,15,45,17.516495456484222,0.6761392892461967,0.8282863980224224,47.45731483477786,0.7287436937495262,0.7543107669721159,43.21882338877837,1.3390911143274253,0.975854204922137,0.6513947493194785,0.1194444444,0.18336722014536552,0.11747324678417079,0.001971197615829215,0.1194444444,0.9278149437799321,0.0012840277768222251,0.12846419661945865,0.11207191735612822,293.40999999999997,296.0474257884475,22.89742578844755,17.527578722320484
3112,2017,5,10,16,0,20.26,1004.5,147.22222219999998,1.73,79.99,1.65,75.96,2017-05-10 00:00:00,2017-05-10 16:00:00,130,16,60,17.516495456484222,0.4786396434400938,1.071691630731927,61.403407380432135,0.563761767757536,0.9718630256630404,55.68364963530663,1.3390911143274253,0.754928373801638,0.41091998248611183,0.14722222219999997,0.35827467262431256,0.13235108310493862,0.014871139095061353,0.14722222219999997,0.8490104700500873,0.006110848216491144,0.3178230810523774,0.1374995662989933,293.40999999999997,296.64582312690294,23.495823126902962,21.47133587164394
3113,2017,5,10,17,0,20.02,1004.1,113.8888889,2.12,98.13,2.01,95.71,2017-05-10 00:00:00,2017-05-10 17:00:00,130,17,75,17.516495456484222,0.24864643464928565,1.319513776185135,75.60257038477815,0.3716362457267871,1.1900254493786686,68.18343576255691,1.3390911143274253,0.4976547944147443,0.14270523169456573,0.1138888889,0.7980708734194006,0.019244607504966375,0.09464428139503363,0.1138888889,0.6690586225329622,0.01350623410504395,0.9116046064547193,0.08315163960868632,293.16999999999996,295.12683525212435,21.976835252124374,13.035289155452375
3114,2017,5,10,18,0,19.29,1003.8,44.44444444,1.63,100.62,2.47,104.04,2017-05-10 00:00:00,2017-05-10 18:00:00,130,18,90,17.516495456484222,0.001833319971117606,1.5689630057967938,89.894958444316,0.16546016448123846,1.4045717379133358,80.47603260578934,1.3390911143274253,0.22156623603198075,0.13497111103454779,0.04444444444,0.3292885721939698,0.04129172611998632,0.003152718320013681,0.04444444444,0.011080129026013909,0.0004255258944312195,0.2663384354677361,0.0389284664955223,292.44,293.35611657819464,20.206116578194667,6.130295345172069
3115,2017,5,10,19,0,18.54,1003.1,0.0,2.24,100.3,4.05,105.75,2017-05-10 00:00:00,2017-05-10 19:00:00,130,19,105,17.516495456484222,-0.24497979470705067,1.8182951789380177,104.18063966213323,-0.040715916764310384,1.611523501671794,92.33349523193746,1.3390911143274253,0.05452232235078319,0.40318586182609345,0.0,0.0,0.0,0.0,0.0,6.016806550744012,0.0,0.0,0.0,291.69,291.69,18.54000000000002,0.0
3116,2017,5,10,20,0,16.37,1004.0,0.0,2.6,112.62,4.88,115.51,2017-05-10 00:00:00,2017-05-10 20:00:00,130,20,120,17.516495456484222,-0.4749730034978585,2.0657296804272507,118.35759230338977,-0.23284143879505886,1.8057947363637865,103.46441706058414,1.3390911143274253,0.3117959017376763,0.6436606286594606,0.0,0.0,0.0,0.0,0.0,2.039898937044096,0.0,0.0,0.0,289.52,289.52,16.370000000000005,0.0
3117,2017,5,10,21,0,14.23,1004.3,0.0,2.2,140.53,3.56,128.16,2017-05-10 00:00:00,2017-05-10 21:00:00,130,21,135,17.516495456484222,-0.6724726493039614,2.308340932454989,132.25819310696392,-0.3978233647870493,1.9799394964266228,113.44217683650302,1.3390911143274253,0.5327217328581757,0.8400074535782971,0.0,0.0,0.0,0.0,0.0,1.6903799747004025,0.0,0.0,0.0,287.38,287.38,14.230000000000018,0.0
3118,2017,5,10,22,0,13.58,1004.5,0.0,1.12,153.43,2.01,153.43,2017-05-10 00:00:00,2017-05-10 22:00:00,130,22,150,17.516495456484222,-0.8240194576472701,2.5392656520952546,145.4892049275929,-0.5244184491294512,2.1228282923315205,121.62910178155987,1.3390911143274253,0.7022440854186173,0.9788456249428523,0.0,0.0,0.0,0.0,0.0,1.5713014273528414,0.0,0.0,0.0,286.72999999999996,286.72999999999996,13.579999999999984,0.0
3119,2017,5,10,23,0,13.22,1004.4,0.0,0.4,270.0,1.33,282.99,2017-05-10 00:00:00,2017-05-10 23:00:00,130,23,165,17.516495456484222,-0.9192857639821296,2.7370582823282863,156.8218878587373,-0.6039994460325981,2.2193061718415326,127.15687709385524,1.3390911143274253,0.8088102912409394,1.1435229987357796,0.0,0.0,0.0,0.0,0.0,1.5219976939060227,0.0,0.0,0.0,286.37,286.37,13.220000000000027,0.0
3120,2017,5,11,0,0,12.47,1004.8,0.0,0.82,345.96,3.26,332.65,2017-05-11 00:00:00,2017-05-11 00:00:00,131,0,-180,17.782271208822298,-0.9503460273579227,2.825142273423792,161.86872879117772,-0.6275382102722575,2.249183620265663,128.86872879117772,1.3384851830179274,0.8399505962270054,1.0486267641398561,0.0,0.0,0.0,0.0,0.0,1.514403444764925,0.0,0.0,0.0,285.62,285.62,12.470000000000027,0.0
3121,2017,5,11,1,0,12.35,1005.2,0.0,1.32,98.75,1.5,36.87,2017-05-11 00:00:00,2017-05-11 01:00:00,131,1,-165,17.782271208822298,-0.9179003854310257,2.733552780695428,156.62103741009832,-0.6004346452339625,2.2148408528957657,126.90103316408299,1.3384851830179274,0.8036728760162848,0.976897299969842,0.0,0.0,0.0,0.0,0.0,1.5287265528679828,0.0,0.0,0.0,285.5,285.5,12.350000000000023,0.0
3122,2017,5,11,2,0,12.18,1004.5,0.0,0.54,338.2,2.46,296.57,2017-05-11 00:00:00,2017-05-11 02:00:00,131,2,-150,17.782271208822298,-0.8227745765286947,2.537071893276177,145.36351180599016,-0.5209710132856785,2.118784467956988,121.39740771180702,1.3384851830179274,0.6973119820647165,0.8383266160744615,0.0,0.0,0.0,0.0,0.0,1.5793097035084365,0.0,0.0,0.0,285.33,285.33,12.180000000000007,0.0
3123,2017,5,11,3,0,11.97,1004.5,0.0,0.7,360.0,1.46,344.05,2017-05-11 00:00:00,2017-05-11 03:00:00,131,3,-135,17.782271208822298,-0.6714512673247908,2.306961777673991,132.1791733587174,-0.3945626296248199,1.976388141470759,113.23869918597916,1.3384851830179274,0.5281162335254116,0.6423580755622964,0.0,0.0,0.0,0.0,0.0,1.701760929470836,0.0,0.0,0.0,285.12,285.12,11.970000000000027,0.0
3124,2017,5,11,4,0,11.47,1004.1,0.0,2.1,115.35,2.06,104.04,2017-05-11 00:00:00,2017-05-11 04:00:00,131,4,-120,17.782271208822298,-0.4742428912679681,2.064900193373983,118.31006619607678,-0.22982401669814334,1.8026931822459262,103.28671109969932,1.3384851830179274,0.30761604105212964,0.4023466106159277,0.0,0.0,0.0,0.0,0.0,2.063504493922629,0.0,0.0,0.0,284.62,284.62,11.470000000000027,0.0
3125,2017,5,11,5,0,11.48,1003.3,13.88888889,3.54,106.39,5.69,108.43,2017-05-11 00:00:00,2017-05-11 05:00:00,131,5,-105,17.782271208822298,-0.244588873284249,1.817891991565282,104.1575387273225,-0.037981838733172124,1.6087873036887794,92.17672263559852,1.3384851830179274,0.05083812836812731,0.1346486059337509,0.013888888890000001,0.10314914732079396,0.013759952455838694,0.00012893643416130723,0.013888888890000001,6.439626975474278,1.7361111113888874e-05,0.09635052287803864,0.013733622772710195,284.63,284.9531979225844,11.803197922584445,2.2090284407835736
3126,2017,5,11,6,0,12.82,1002.5,122.2222222,5.57,107.78,7.27,108.43,2017-05-11 00:00:00,2017-05-11 06:00:00,131,6,-90,17.782271208822298,0.0018602448219860763,1.5689360809000092,89.89341576136641,0.16789017687597058,1.4021072512659436,80.33482792222742,1.3384851830179274,0.2247185141227457,0.14249276185701346,0.12222222220000001,0.8577433731170554,0.020166666663000002,0.102055555537,0.12222222220000001,0.01108012902601406,0.014542177971318952,0.9137833441248533,0.02175864491239294,285.96999999999997,286.48205344360497,13.332053443604991,3.4864883918308047
3127,2017,5,11,7,0,15.53,1001.0,322.22222220000003,6.41,120.96,7.52,123.06,2017-05-11 00:00:00,2017-05-11 07:00:00,131,7,-75,17.782271208822298,0.24830936292822092,1.3198617615772095,75.62250847907622,0.3737621924851131,1.1877344397338558,68.05217057908537,1.3384851830179274,0.5002751566136183,0.41019076653919073,0.3222222222,0.7855423585435926,0.0544836287106206,0.2677385934893794,0.3222222222,0.6643512049124954,0.1098238988955333,0.9115442262466776,0.23256499708021586,288.67999999999995,294.15302959795434,21.003029597954367,36.549003469865866
3128,2017,5,11,8,0,17.71,1000.7,411.1111111,6.84,127.87,7.67,129.71,2017-05-11 00:00:00,2017-05-11 08:00:00,131,8,-60,17.782271208822298,0.47796338091194046,1.07246168980905,61.44752851552702,0.5656043704500846,0.9696303998203477,55.5557295972885,1.3384851830179274,0.7570530692976211,0.650202231485559,0.41111111110000004,0.632281913522056,0.153701877211392,0.25740923388860804,0.41111111110000004,0.8450489527363393,0.1673680582793611,0.7912841265532616,0.3656812630609941,290.85999999999996,299.4656990573687,26.315699057368704,56.68936414596394
3129,2017,5,11,9,0,18.86,1000.3,655.5555555999999,6.75,117.32,7.25,117.98,2017-05-11 00:00:00,2017-05-11 09:00:00,131,9,-45,17.782271208822298,0.675171756968763,0.8295988092809148,47.532510460874924,0.7303429833767611,0.7519723982605205,43.08484473065852,1.3384851830179274,0.9775532617709032,0.8461707719977235,0.6555555555999999,0.7747319776270452,0.112709741600049,0.5428458139999509,0.6555555555999999,0.9244584699740491,0.45934026150807106,0.9099834535344568,0.6174656657562257,292.01,306.5410253341298,33.391025334129836,93.96869052386022
3130,2017,5,11,10,0,20.2,999.3,844.4444444000001,7.18,108.69,7.91,108.43,2017-05-11 00:00:00,2017-05-11 10:00:00,131,10,-30,17.782271208822298,0.8264950661726667,0.597943482083812,34.259637910758784,0.8567513670376196,0.541859104704262,31.046239790291587,1.3384851830179274,1.1467490103102078,0.9847414558931057,0.8444444444000001,0.8575290898402729,0.13933333332600004,0.705111111074,0.8444444444000001,0.9646848525382926,0.6943521420854161,0.9137833441248533,0.82713447157109,293.34999999999997,312.8152312309729,39.66523123097295,123.79431179051886
3131,2017,5,11,11,0,20.98,998.5,950.0,7.28,98.69,8.01,99.34,2017-05-11 00:00:00,2017-05-11 11:00:00,131,11,-15,17.782271208822298,0.9216208750749977,0.398559809815838,22.83579498598428,0.9362149989859037,0.3590957101557245,20.574668633176106,1.3384851830179274,1.253109904261776,1.056470920063118,0.95,0.8992202075408219,0.15675,0.79325,0.95,0.984411567933953,0.8380455573400684,0.9137833441248533,0.9493538239070464,294.13,316.47145998927914,43.32145998927916,140.69343493558344
3132,2017,5,11,12,0,22.04,998.0,980.5555555999999,6.4,99.9,6.91,100.01,2017-05-11 00:00:00,2017-05-11 12:00:00,131,12,0,17.782271208822298,0.9540665170018947,0.304267981987081,17.433271208822298,0.9633185640241986,0.2716906711710476,15.566728791177695,1.3384851830179274,1.2893876244724964,1.056470920063118,0.9805555556,0.9281424949599346,0.161791666674,0.8187638889259999,0.9805555556,0.9903956516900764,0.8650002390481076,0.9137833441248533,0.9858254866875793,295.19,318.38975978671436,45.23975978671439,145.33955689463616
3133,2017,5,11,13,0,23.0,998.1,913.8888889000001,5.01,118.61,5.15,119.05,2017-05-11 00:00:00,2017-05-11 13:00:00,131,13,15,17.782271208822298,0.9216208750749977,0.398559809815838,22.83579498598428,0.9362149989859037,0.3590957101557245,20.574668633176106,1.3384851830179274,1.253109904261776,0.9847414558931057,0.9138888889000001,0.9280495742622653,0.15079166666850002,0.7630972222315,0.9138888889000001,0.984411567933953,0.7514534696082322,0.9137833441248533,0.9126688535143785,296.15,317.62814035270503,44.478140352705054,134.83308897797554
3134,2017,5,11,14,0,22.08,997.1,769.4444444000001,2.7,177.88,3.21,183.58,2017-05-11 00:00:00,2017-05-11 14:00:00,131,14,30,17.782271208822298,0.8264950661726667,0.597943482083812,34.259637910758784,0.8567513670376196,0.541859104704262,31.046239790291587,1.3384851830179274,1.1467490103102078,0.8461707719977235,0.7694444444,0.9093252448124858,0.126958333326,0.642486111074,0.7694444444,0.9646848525382926,0.5436529686053017,0.9137833441248533,0.7531724453126253,295.22999999999996,312.9546582130237,39.80465821302374,112.68253096799562
3135,2017,5,11,15,0,20.29,997.2,644.4444444000001,5.25,220.36,6.88,220.87,2017-05-11 00:00:00,2017-05-11 15:00:00,131,15,45,17.782271208822298,0.675171756968763,0.8295988092809148,47.532510460874924,0.7303429833767611,0.7519723982605205,43.08484473065852,1.3384851830179274,0.9775532617709032,0.650202231485559,0.6444444444,0.9911446211551692,0.106333333326,0.538111111074,0.6444444444,0.9244584699740491,0.3498810452074883,0.9137833441248533,0.6071352175684293,293.44,307.7279154534437,34.57791545344372,92.10736134084625
3136,2017,5,11,16,0,18.88,997.6,447.22222220000003,3.0,209.98,3.92,217.75,2017-05-11 00:00:00,2017-05-11 16:00:00,131,16,60,17.782271208822298,0.47796338091194046,1.07246168980905,61.44752851552702,0.5656043704500846,0.9696303998203477,55.5557295972885,1.3384851830179274,0.7570530692976211,0.41019076653919073,0.4472222222,1.0902786183444506,0.07379166666300001,0.373430555537,0.4472222222,0.8450489527363393,0.15317776582487788,0.9137833441248533,0.3909843750079677,292.03,301.2311656251875,28.08116562518751,60.33493125558146
3137,2017,5,11,17,0,17.87,997.5,250.0,1.32,351.25,1.68,342.65,2017-05-11 00:00:00,2017-05-11 17:00:00,131,17,75,17.782271208822298,0.24830936292822092,1.3198617615772095,75.62250847907622,0.3737621924851131,1.1877344397338558,68.05217057908537,1.3384851830179274,0.5002751566136183,0.14249276185701346,0.25,1.7544750816947905,0.04125,0.20875,0.25,0.6643512049124954,0.029745364037651555,0.9137833441248533,0.18109655223000218,291.02,295.281805529146,22.13180552914605,28.378386739759097
3138,2017,5,11,18,0,15.63,997.6,66.66666667,2.75,303.11,3.94,305.71,2017-05-11 00:00:00,2017-05-11 18:00:00,131,18,90,17.782271208822298,0.0018602448219860763,1.5689360809000092,89.89341576136641,0.16789017687597058,1.4021072512659436,80.33482792222742,1.3384851830179274,0.2247185141227457,0.1346486059337509,0.06666666667,0.49511590712495746,0.04488552592173204,0.02178114074826796,0.06666666667,0.01108012902601406,0.0029328002374010963,0.5715917347265297,0.04300093781528133,288.78,289.7919554032529,16.64195540325295,6.833119289504964
3139,2017,5,11,19,0,14.86,997.0,0.0,2.8,270.0,3.91,267.06,2017-05-11 00:00:00,2017-05-11 19:00:00,131,19,105,17.782271208822298,-0.244588873284249,1.817891991565282,104.1575387273225,-0.037981838733172124,1.6087873036887794,92.17672263559852,1.3384851830179274,0.05083812836812731,0.4023466106159277,0.0,0.0,0.0,0.0,0.0,6.439626975474278,0.0,0.0,0.0,288.01,288.01,14.860000000000014,0.0
3140,2017,5,11,20,0,14.31,998.4,0.0,3.41,266.63,5.41,265.76,2017-05-11 00:00:00,2017-05-11 20:00:00,131,20,120,17.782271208822298,-0.4742428912679681,2.064900193373983,118.31006619607678,-0.22982401669814334,1.8026931822459262,103.28671109969932,1.3384851830179274,0.30761604105212964,0.6423580755622964,0.0,0.0,0.0,0.0,0.0,2.063504493922629,0.0,0.0,0.0,287.46,287.46,14.310000000000002,0.0
3141,2017,5,11,21,0,13.64,999.1,0.0,2.58,305.54,4.0,301.7,2017-05-11 00:00:00,2017-05-11 21:00:00,131,21,135,17.782271208822298,-0.6714512673247908,2.306961777673991,132.1791733587174,-0.3945626296248199,1.976388141470759,113.23869918597916,1.3384851830179274,0.5281162335254116,0.8383266160744615,0.0,0.0,0.0,0.0,0.0,1.701760929470836,0.0,0.0,0.0,286.78999999999996,286.78999999999996,13.639999999999986,0.0
3142,2017,5,11,22,0,13.14,999.9,0.0,0.82,255.96,1.49,250.35,2017-05-11 00:00:00,2017-05-11 22:00:00,131,22,150,17.782271208822298,-0.8227745765286947,2.537071893276177,145.36351180599016,-0.5209710132856785,2.118784467956988,121.39740771180702,1.3384851830179274,0.6973119820647165,0.976897299969842,0.0,0.0,0.0,0.0,0.0,1.5793097035084365,0.0,0.0,0.0,286.28999999999996,286.28999999999996,13.139999999999986,0.0
3143,2017,5,11,23,0,13.73,999.3,0.0,2.98,140.44,4.4,158.68,2017-05-11 00:00:00,2017-05-11 23:00:00,131,23,165,17.782271208822298,-0.9179003854310257,2.733552780695428,156.62103741009832,-0.6004346452339625,2.2148408528957657,126.90103316408299,1.3384851830179274,0.8036728760162848,1.142756635219008,0.0,0.0,0.0,0.0,0.0,1.5287265528679828,0.0,0.0,0.0,286.88,286.88,13.730000000000018,0.0
3144,2017,5,12,0,0,13.61,1001.3,0.0,4.86,233.37,7.05,238.34,2017-05-12 00:00:00,2017-05-12 00:00:00,132,0,-180,18.04277769042834,-0.9489212995225214,2.8205955775969804,161.60822230957166,-0.6239917434542042,2.2446369244388515,128.60822230957166,1.3378877012641017,0.8348308792577243,1.0465580908826366,0.0,0.0,0.0,0.0,0.0,1.5207273324958095,0.0,0.0,0.0,286.76,286.76,13.610000000000014,0.0
3145,2017,5,12,1,0,13.48,1001.4,0.0,3.4,227.39,5.7,232.13,2017-05-12 00:00:00,2017-05-12 01:00:00,132,1,-165,18.04277769042834,-0.9165233060900144,2.730096225747046,156.42299139990098,-0.5969279817296974,2.2104629171710357,126.65019592407641,1.3378877012641017,0.7986226052965645,0.9749659380497379,0.0,0.0,0.0,0.0,0.0,1.5354001389484822,0.0,0.0,0.0,286.63,286.63,13.480000000000018,0.0
3146,2017,5,12,2,0,13.38,1001.2,0.0,3.19,237.8,5.81,243.43,2017-05-12 00:00:00,2017-05-12 02:00:00,132,2,-150,18.04277769042834,-0.8215371955047039,2.5348982335445895,145.23897027727267,-0.5175810471927218,2.114817764608933,121.17013235138306,1.3378877012641017,0.6924653174465372,0.8366605192878808,0.0,0.0,0.0,0.0,0.0,1.587262902999622,0.0,0.0,0.0,286.53,286.53,13.379999999999995,0.0
3147,2017,5,12,3,0,13.3,1001.7,0.0,2.64,240.52,5.07,247.99,2017-05-12 00:00:00,2017-05-12 03:00:00,132,3,-135,18.04277769042834,-0.6704361142310084,2.3055927392379862,132.10073323434315,-0.3913583023049624,1.9729034901427664,113.03904337181054,1.3378877012641017,0.5235934594414076,0.6410671203251694,0.0,0.0,0.0,0.0,0.0,1.7131005277833027,0.0,0.0,0.0,286.45,286.45,13.300000000000011,0.0
3148,2017,5,12,4,0,12.51,1003.0,0.0,2.06,230.91,4.16,245.9,2017-05-12 00:00:00,2017-05-12 04:00:00,132,4,-120,18.04277769042834,-0.47351735125138716,2.064076267849399,118.26285874088502,-0.2268616185375719,1.7996503947158697,103.11237221627205,1.3378877012641017,0.3035153693302857,0.4015151080675402,0.0,0.0,0.0,0.0,0.0,2.0872519305109565,0.0,0.0,0.0,285.65999999999997,285.65999999999997,12.509999999999991,0.0
3149,2017,5,12,5,0,12.53,1002.9,11.11111111,1.44,213.69,2.95,246.04,2017-05-12 00:00:00,2017-05-12 05:00:00,132,5,-105,18.04277769042834,-0.2442005948392596,1.8174915706861199,104.1345963009176,-0.03530117304567504,1.606104835848905,92.02302854969413,1.3378877012641017,0.04722900525800446,0.1343295562719323,0.01111111111,0.08271531164375348,0.011028395798364518,8.271531163548188e-05,0.01111111111,6.917633998261089,1.111111110888888e-05,0.08628080926798153,0.010911018655062532,285.67999999999995,285.93677263901577,12.786772639015794,1.7507107303704594
3150,2017,5,12,6,0,14.22,1003.0,72.22222222,1.25,241.39,1.48,241.7,2017-05-12 00:00:00,2017-05-12 06:00:00,132,6,-90,18.04277769042834,0.001886597019746669,1.5689097286560036,89.8919058890042,0.17026850637906013,1.3996941787870336,80.1965690535267,1.3378877012641017,0.2278001405971527,0.14228128125178494,0.07222222222,0.5076017139049622,0.04674299010317054,0.025479232116829467,0.07222222222,0.01108012902601397,0.0036252177908941254,0.5939607459944974,0.044848677879626674,287.37,288.42543888610055,15.275438886100574,7.151332535910898
3151,2017,5,12,7,0,15.04,1002.9,66.66666667,1.92,278.97,1.94,281.89,2017-05-12 00:00:00,2017-05-12 07:00:00,132,7,-75,18.04277769042834,0.24797378887875277,1.3202081699745807,75.64235621823349,0.3758381858037951,1.185495219158264,67.9238726907051,1.3378877012641017,0.5028292864523096,0.40946683304739334,0.06666666667,0.162813349676807,0.06568978657189031,0.0009768800981096865,0.06666666667,0.6597887022799928,0.00040000000004000014,0.12105040880109673,0.0622715959689855,288.19,289.6554582251368,16.505458225136806,9.898759204664511
