,Year,Month,Day,Hour,Minute,Real_Temperature(2m)[ÅãC],Real_Mean Sea Level Pressure[hpa],Real_Radiation[W/m2],Real_Wind Speed(10m)[m/s],Time,ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Real_Tc(the PV cell temperature)[ÅãC],Real_Ppv(the output of the PV array)[Wh],Pwt[kW],Pwt from power curve[kW]
80,2019,6,20,8,0,22.6,1007.7,280.5578,0.9,2019-06-20 08:00:00,8,-60,171,23.44457137142844,0.46113762991111185,1.0915194706698892,62.5394589257383,0.6019077491696485,0.9249083929240708,52.99334735077687,1.3227700557069264,0.7961855468995667,0.6204144353558321,0.28055779999999997,0.45221030332585516,0.21243064353829116,0.0681271564617088,0.28055779999999997,0.7661267537214238,0.0422670713085895,0.49277533010103114,0.2527512056811307,295.75,301.6980783736959,28.548078373695944,49.97906113073922,0.0,0.0
81,2019,6,20,9,0,24.8,1007.5,511.1152,1.3,2019-06-20 09:00:00,9,-45,171,23.44457137142844,0.6511432686732107,0.8617064891822609,49.37214500917908,0.7606295337296327,0.70651403436306,40.480272335764155,1.3227700557069264,1.0061379707038798,0.8070086945645087,0.5111152,0.6333453449046375,0.1899539954408794,0.32116120455912056,0.5111152,0.85605835666205,0.259179884436021,0.7926877390589706,0.45704410096956755,297.95,308.7057711761505,35.55577117615053,88.72688926363134,0.0,0.0
82,2019,6,20,10,0,27.8,1007.3,700.0056,2.4,2019-06-20 10:00:00,10,-30,171,23.44457137142844,0.7969397231635506,0.6485843657814975,37.161146817449016,0.8824210426026908,0.48981259108350234,28.064194221451903,1.3227700557069264,1.1672401316805254,0.9389507605814443,0.7000056,0.7455189658364217,0.13371300808748965,0.5662925919125104,0.7000056,0.903128647989837,0.5317208598878891,0.8994347920523814,0.6456892119472711,300.95,316.14521945449246,42.995219454492485,122.87566698397103,0.0,0.0
83,2019,6,20,11,0,28.5,1007.2,830.5622,3.2,2019-06-20 11:00:00,11,-15,171,23.44457137142844,0.8885912059486474,0.47653162906494384,27.303251149914953,0.9589823857291088,0.2874060885204748,16.467155878586542,1.3227700557069264,1.2685131837928545,1.0072489996521583,0.8305621999999999,0.8245847851790619,0.13704276299999998,0.693519437,0.8305621999999999,0.9265980472342634,0.698546759157578,0.9137833441248533,0.7834917805670165,301.65,320.08817323601045,46.93817323601047,147.50909824335784,0.003351943819681051,0.0024309864000000014
84,2019,6,20,12,0,28.2,1006.8,927.7852,5.0,2019-06-20 12:00:00,12,0,171,23.44457137142844,0.919851819937934,0.4030937630607682,23.095571371428424,0.9850960340984228,0.1728648900973599,9.90442862857154,1.3227700557069264,1.303055535901043,1.0072489996521583,0.9277852,0.9211080877919956,0.153084558,0.774700642,0.9277852,0.9337686764517314,0.7803164466843848,0.9137833441248533,0.8814665160611538,301.34999999999997,322.09384534463913,48.94384534463916,165.04466106640987,0.03353948229158204,0.020831039999999995
85,2019,6,20,13,0,28.1,1006.7,938.8964,4.1,2019-06-20 13:00:00,13,15,171,23.44457137142844,0.8885912059486474,0.47653162906494384,27.303251149914953,0.9589823857291088,0.2874060885204748,16.467155878586542,1.3227700557069264,1.2685131837928545,0.9389507605814443,0.9388964,0.9999421049710736,0.154917906,0.783978494,0.9388964,0.9265980472342634,0.7361172032207952,0.9137833441248533,0.8856166136531658,301.25,322.09151097463786,48.94151097463788,165.8227844687005,0.01845100583064344,0.0098468991
86,2019,6,20,14,0,29.1,1006.6,916.674,4.7,2019-06-20 14:00:00,14,30,171,23.44457137142844,0.7969397231635506,0.6485843657814975,37.161146817449016,0.8824210426026908,0.48981259108350234,28.064194221451903,1.3227700557069264,1.1672401316805254,0.8070086945645087,0.916674,1.135891107709404,0.15125121,0.76542279,0.916674,0.903128647989837,0.6177028465478241,0.9137833441248533,0.8447131797000865,302.25,322.128916828942,48.97891682894203,158.14775987538042,0.02841802459651173,0.016773189900000006
87,2019,6,20,15,0,29.4,1006.1,788.8952,3.7,2019-06-20 15:00:00,15,45,171,23.44457137142844,0.6511432686732107,0.8617064891822609,49.37214500917908,0.7606295337296327,0.70651403436306,40.480272335764155,1.3227700557069264,1.0061379707038798,0.6204144353558321,0.7888952,1.271561644995474,0.13016770800000002,0.658727492,0.7888952,0.85605835666205,0.4086840450025434,0.9137833441248533,0.6944193468384389,302.54999999999995,318.89200196226454,45.74200196226457,131.1669905984413,0.011684129980516824,0.006110415900000003
88,2019,6,20,16,0,27.3,1006.2,580.5602,4.9,2019-06-20 16:00:00,16,60,171,23.44457137142844,0.46113762991111185,1.0915194706698892,62.5394589257383,0.6019077491696485,0.9249083929240708,52.99334735077687,1.3227700557069264,0.7961855468995667,0.39188407335889275,0.5805602,1.4814590320651155,0.095792433,0.48476776699999996,0.5805602,0.7661267537214238,0.1899727671650546,0.9137833441248533,0.4675303728168351,300.45,311.45254810695616,38.30254810695618,90.10139688394999,0.031938907271269315,0.019434371100000007
89,2019,6,20,17,0,26.9,1006.2,383.3364,3.1,2019-06-20 17:00:00,17,75,171,23.44457137142844,0.23987137715972623,1.3285629688814766,76.12105093427914,0.41707231624035,1.1405746198072642,65.35011193469471,1.3227700557069264,0.5516907709870646,0.13699157507950152,0.3833364,2.798247992823902,0.06325050600000001,0.320085894,0.3833364,0.5751313808646398,0.04384907077979036,0.9137833441248532,0.24863351378717455,300.04999999999995,305.9011753577915,32.75117535779151,48.62675970487041,0.0016832360728743236,0.0018272571000000036
90,2019,6,20,18,0,25.8,1006.4,169.4458,3.1,2019-06-20 18:00:00,18,90,171,23.44457137142844,0.002423439884289531,1.5683728845384326,89.86114698681095,0.21871946424087402,1.3502943594265973,77.36616789546505,1.3227700557069264,0.2893155578980901,0.1268925569543696,0.16944579999999998,1.3353486135592056,0.027958557,0.14148724299999998,0.16944579999999998,0.011080129026013961,0.01795367804069423,0.9137833441248533,0.030077169768439705,298.95,299.6578160618839,26.507816061883943,5.979059986986241,0.001689765419814121,0.0018272571000000036
91,2019,6,20,19,0,25.2,1006.8,41.667,2.4,2019-06-20 19:00:00,19,105,171,23.44457137142844,-0.2350244973911474,1.8080400981634766,103.59306681518628,0.020366612241397797,1.5504283062825766,88.83299838760817,1.3227700557069264,0.026940344809115033,0.3817850552337604,0.041667,0.10913732590839109,0.041257731753723756,0.00040926824627624675,0.041667,11.539695193559458,0.0001562525000100011,0.0991078167036045,0.043479304405401334,298.34999999999997,299.3732129636737,26.223212963673745,8.649650317647056,0.0,0.0
